"Speaker","Word","Iter","Vowel","Phonation","Tone","Duration","h1c","h2c","h4c","a1c","a2c","a3c","h1h2c","h2h4c","h1a1c","h1a2c","h1a3c","h42Kc","h2Kh5Kc","cpp","energy","hnr05","hnr15","hnr25","hnr35","shr","soe","f0","f1","f2","h1cz","h2cz","h4cz","a1cz","a2cz","a3cz","h1h2cz","h2h4cz","h42Kcz","h2Kh5Kcz","h1a1cz","h1a2cz","h1a3cz","energyz","hnr05z","hnr15z","hnr25z","hnr35z","cppz","shrz","durationz","norm.soe"
"f8","gwanhax",1,"a","modal","L",66,2.7265,-5.174,6.3285,-9.23825,-9.065,-5.56125,7.9005,-11.50275,11.965,11.7915,8.2875,13.20525,27.637,21.68975,-0.855425792390384,41.8345,43.41125,44.827,46.0125,0.6525,0.0575,160.61525,344.766,1623.84475,0.207382177684468,-0.157997423157417,1.97479733635353,0.47909665108635,1.21876907375436,1.09324208981768,0.401768117320118,-1.98652124394673,0.830180147795424,1.137338338011,-0.375954706013293,-1.10853878168623,-0.909909442903809,0.228049202252962,1.3232978034039,0.138526737197307,-0.0345794617866507,0.0958449009807577,0.730699753869475,1.15658582873024,-1.34027902751315,0.688432301323317
"f8","gwanhax",2,"a","modal","F",104,0.7945,-9.67875,2.7465,-10.54075,-9.983,-5.2305,10.47325,-12.4255,11.3355,10.77775,6.025,10.1275,26.32525,21.846,-1.14569395819892,44.4005,49.431,48.59325,48.91975,0.70575,0.05975,160.827,320.17275,1689.33675,-0.221346117200405,-1.0557302303644,1.38324879118682,0.30390605972027,1.09695205294024,1.13889646568005,1.00016607182484,-2.1302789892151,0.392366360272459,0.988408270662841,-0.46603761091304,-1.24475525530902,-1.20460148299089,-0.568659972211114,1.6211613171979,0.711576767465891,0.320044542402316,0.401188739041528,0.769642387594175,1.35314933052296,-0.265950719275506,0.707757463261087
"f8","gwanhax",2,"a","modal","L",82,2.8485,4.72425,-9.016,-38.7595,-38.1355,-25.46725,-1.87575,13.7405,41.60775,40.984,28.31575,17.80925,3.14875,21.1935,-1.09963287134353,32.16425,37.63325,42.6005,45.1075,0.4535,0.056,153.83475,867.367,1701.2505,0.234455082433927,1.81458346566805,-0.559266497066488,-3.4916098712675,-2.6388362678326,-1.65444046775297,-1.87209759163986,1.9461936877746,1.48510490703699,-1.64294504048229,3.86599132927976,2.81402536749592,1.69878264632227,-0.442234498093909,0.200766765108344,-0.411509904671852,-0.244223098116351,0.000794192082315072,0.607017949159826,0.422010488697352,-0.88793026614993,0.675131397277557
"f8","gwanhax",3,"a","modal","F",135,-2.4665,-7.1525,-2.6835,-12.317,-16.49125,-2.9585,4.68525,-4.469,9.85025,14.02475,0.49175,8.69,21.32,17.382,-1.51927462101151,33.657,40.08825,42.21175,43.4865,0.47425,0.056,152.18425,255.4955,1760.50025,-0.944991546610121,-0.55228442222707,0.486512721880512,0.0649945142968538,0.23331847373165,1.45250717455178,-0.346069419642783,-0.890714101403875,0.187880187073121,0.420135185399357,-0.6785803186213,-0.808459433012391,-1.92531075627788,-1.59403986750934,0.374046484600156,-0.177806208619795,-0.2808271689105,-0.169456856673901,-0.342933080867028,0.49860565606259,0.610475005865728,0.675131397277557
"f8","gwanhax",3,"a","modal","L",63,-0.15125,-8.55375,-2.8895,-11.98875,-16.96,-5.4195,8.40275,-5.6645,11.83775,16.809,5.2685,6.15,24.79075,19.553,-1.37934352018038,37.33775,46.2235,47.187,48.28425,0,0.06325,152.188,271.378,1772.26325,-0.431216606272542,-0.831533680476427,0.452492900466681,0.109145233387768,0.171116155096991,1.11280825090155,0.518586841506299,-1.07696431486184,-0.173437990266925,0.814188191878201,-0.394164475113361,-0.434342819760343,-1.30313608114597,-1.20996608692618,0.801311148823559,0.406238842786879,0.1876343184685,0.334443185997373,0.198151449157451,-1.2520091932369,-1.42509442026875,0.736440097376566
"f8","kampanh",1,"a","modal","F",79,3.68325,-2.2145,2.037,-5.30025,-16.44775,-7.555,5.8975,-4.25175,8.9835,20.13075,11.238,4.0665,33.8815,14.7445,-0.811071516239147,23.36775,28.601,37.58825,41.91825,0.62025,0.06575,159.9535,288.99625,1376.324,0.419693666365163,0.431788967414551,1.26607858102608,1.00877077684422,0.239090848900947,0.81803903048097,-0.0641112346856946,-0.856868129949468,-0.469818471561409,1.84631017376902,-0.802614246853001,0.0119970779032957,-0.525604972505169,0.349789933407452,-0.820338612556849,-1.27133483691877,-0.71616844560952,-0.334167656928025,-1.00028473813997,1.03754032764451,-0.972745658905534,0.755986593233767
"f8","kampanh",1,"a","modal","M",78,5.81875,-6.97975,5.19025,-8.44725,-16.5455,-8.66225,12.79825,-12.17025,14.26575,22.36375,14.4805,9.46475,25.3785,17.568,-0.765735875621211,24.9725,32.62725,38.946,42.40275,0.73825,0.0585,160.105,322.09925,1263.7625,0.893580454008355,-0.517857796455383,1.7868213085657,0.585488787570473,0.226119592055,0.665202121414854,1.54093965815211,-2.09051289386994,0.298089343724382,0.880918626094997,-0.0467120635222795,0.312042834351826,-0.103267319474297,0.474224249895125,-0.634057835565066,-0.888056015643991,-0.588324903176711,-0.283281393434882,-0.296575769681145,1.47311766495044,-1.00101745649073,0.697111424603226
"f8","kampanh",2,"a","modal","F",107,1.17175,-7.0605,-6.7125,-8.56725,-24.22775,-11.34325,8.2325,-0.348,9.73925,25.3995,12.515,1.61375,28.847,14.7425,-1.14874165128092,26.44525,35.953,41.615,45.38075,0.717,0.0495,155.38475,292.54625,1333.6115,-0.13763092607964,-0.533950126591787,-0.178855532858922,0.569348387598166,-0.793301767584719,0.295135963630924,0.478988259539754,-0.248692244724421,-0.818725227258575,1.27471617791287,-0.694464675164385,0.719953226263437,-0.359274923801877,-0.577025081876588,-0.463099733483964,-0.571461283609314,-0.337016183049169,0.0294932044651871,-1.00078320385165,1.39467683090171,-0.181135326519903,0.613132714186621
"f8","kampanh",2,"a","modal","M",92,0.6235,-10.708,-4.2855,-12.34475,-21.91475,-12.8645,11.33175,-6.42275,12.96875,22.53825,13.4885,5.77325,24.02425,16.30175,-1.2498774732166,25.103,35.12125,41.677,44.45275,0.611,0.0315,154.34425,303.15875,1283.111,-0.259292565660712,-1.26084516278413,0.221950809720529,0.0612620468032577,-0.486370646513852,0.0851534412404718,1.19984526488375,-1.19509415539259,-0.227031149051517,0.72716330403954,-0.232315761147334,0.335490207616613,-0.232475939923526,-0.854616105262412,-0.618909281960188,-0.650639715051798,-0.331178363398398,-0.0679731578085747,-0.612166873386118,1.00339549399976,-0.605212290297919,0.387452604240188
"f8","kampanh",3,"a","modal","M",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3767507096021,0,0,0,0,0.37125,0.0595,154.56225,278.407,1378.39475,-0.397652861654873,0.873107420505149,0.929678696463106,1.72167206812104,2.42167897972384,1.8608774572089,-1.43581541763841,-0.194476373303783,-1.04828318343279,-2.00043964659055,-2.08817385950888,-2.69294968055002,-1.98936150134432,-1.20284950915883,-3.5328873750119,-3.9940066946723,-4.25541722767548,-4.73677470475359,-4.67509858104459,0.118398319261648,-1.99053037197277,0.705645889074452
"f8","kandadw",1,"a","modal","H",116,6.7445,2.197,-11.8455,-17.57075,-24.355,-17.08075,4.5475,14.04225,24.31525,31.0995,23.8255,3.0855,17.68525,22.692,-0.777283528852417,40.6305,44.80275,45.4675,46.90725,0.89225,0.06575,167.75275,630.4085,1786.3395,1.09901276197402,1.3109383717086,-1.02654360721422,-0.641652371990703,-0.810187623683409,-0.496827699287874,-0.378108800940237,1.99320414524925,-0.609366948715183,0.00746237252058972,1.3913946128717,1.48585596327939,1.1139247753826,0.442529002683965,1.1835364352792,0.270990563289543,0.0257289815410716,0.189819068701068,0.980493383633193,2.04158300346836,0.0733108517469069,0.755986593233767
"f8","kandadw",1,"a","modal","M",63,5.86825,2.9165,-11.249,-19.6605,-23.31975,-18.2045,2.952,14.1655,25.52875,29.18775,24.0725,4.18025,15.9215,20.48075,-0.810369342307844,32.3095,38.68175,40.8585,43.02375,0.69325,0.07525,168.3605,618.856,1770.63725,0.904564952246865,1.45432452072584,-0.928034755401846,-0.922730712341771,-0.67281172956814,-0.651942150914017,-0.749207406095142,2.01240559971073,-0.453637391769114,-0.192785697832234,1.56504926751164,1.22897621635128,1.14609667986946,0.351717214725332,0.217627511553621,-0.311697959535159,-0.408246998626721,-0.218058752301254,0.429377231161232,1.30700766343547,-1.42509442026875,0.824122363237323
"f8","kandadw",2,"a","modal","H",133,-0.45425,-6.69675,8.86575,-14.1305,-17.208,-9.74525,6.2425,-15.5625,13.676,16.754,9.29125,19.90975,25.08425,20.445,-1.28608964587104,39.18325,45.2735,46.7815,48.444,0.2425,0.0695,162.83575,308.033,1746.2695,-0.498455050035542,-0.461459908794675,2.39381088917994,-0.178927280284632,0.138206981718013,0.515712509747567,0.016132587801577,-2.61900079567068,1.78390365959714,0.84751083320977,-0.131106651551868,-0.441733109328041,-0.779170377605508,-0.95400892052588,1.01553839539675,0.315803603988731,0.149453094784829,0.351221474115081,0.420467156565021,-0.356860851739531,0.553931410695325,0.783974762123972
"f8","kandadw",2,"a","modal","M",58,1.765,-5.05625,-3.80075,-23.08,-21.58225,-14.65625,6.82125,-1.25525,24.84425,23.347,16.421,13.463,18.19725,18.39125,-1.23844801143582,30.1895,40.656,41.83475,45.59425,0.504,0.071,162.64475,428.9745,1751.02325,-0.00598337900901306,-0.134531517602476,0.302004734139725,-1.38266485988596,-0.442248468495667,-0.162166975846196,0.150744507408849,-0.390035202616301,0.866845407720383,0.0655924998179084,1.46709573549595,0.444161056487079,0.149484019216962,-0.823245262253945,-0.0284639339815594,-0.123759254064375,-0.316324878722445,0.0519167694926101,-0.0913948211124426,0.608422823730824,-1.56645340819476,0.794755286932214
"f8","kandadw",3,"a","modal","H",146,-0.74,-9.549,-0.36775,-19.15625,-17.187,-16.27875,8.80875,-9.181,18.416,16.4465,15.5385,11.336,28.47375,20.50825,-1.47495519296315,40.8645,45.82875,47.167,49.329,0.37175,0.0615,154.078,313.18025,1712.35525,-0.561865562594214,-1.02987289494399,0.868946709448852,-0.854907406624807,0.140993645592846,-0.386125327582274,0.61301870217248,-1.62480946385803,0.564276997010824,1.23233908804231,0.547198303531216,-0.483051546456533,0.0345378422548205,-1.47239478516015,1.2106993589845,0.368660621191543,0.18575115083922,0.444171614861071,0.43623113469678,0.120243985945148,0.92146477930294,0.722299585002287
"f8","kandadw",3,"a","modal","M",60,-1.3075,-12.41875,-3.38925,-18.47125,-23.5435,-17.4075,11.11175,-9.0295,17.16425,22.236,16.10075,13.88525,21.72825,15.9205,-1.56066730616974,30.83875,39.84075,43.07975,45.89425,0,0.058,154.73575,334.5435,1778.176,-0.687798951490262,-1.60177338298045,0.369961804585313,-0.762772623449555,-0.702502969663085,-0.541929943620548,1.14867529112375,-1.60120686466198,0.926910998421893,0.466486014440627,0.368069985487914,0.294877207219583,0.107771256415687,-1.70765181640977,0.0469015712135897,-0.201366968201418,-0.199097693799707,0.0834252917793863,-0.707186899674386,-1.2520091932369,-1.50990981302435,0.692790251156429
"f8","pantlon",1,"a","modal","M",50,8.5285,3.531,-11.55625,-20.0925,-18.366,-16.354,4.9975,15.08725,28.621,26.8945,24.8825,3.76875,10.28775,20.253,-0.666049195612753,31.587,37.328,39.508,41.049,0.6395,0.0795,171.583,634.761,1708.47725,1.49489851667103,1.57678565842021,-0.978775484185338,-0.980836152242076,-0.0154576262370515,-0.396512301984826,-0.273442945522056,2.15600755224513,-0.51217378152322,-0.832415785061275,2.00755738931663,0.920834733603586,1.25159968648627,0.747837762811282,0.133759082591749,-0.44056817482252,-0.535407892793916,-0.42546360025396,0.372614448244109,1.10859849495925,-1.79262778887637,0.851896163153717
"f8","pantlon",2,"a","modal","M",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.855425792390384,0,0,0,0,0,0.086,171.99325,542.16525,1762.0855,-0.397652861654873,0.873107420505149,0.929678696463106,1.72167206812104,2.42167897972384,1.8608774572089,-1.43581541763841,-0.194476373303783,-1.04828318343279,-2.00043964659055,-2.08817385950888,-2.69294968055002,-1.98936150134432,0.228049202252962,-3.5328873750119,-3.9940066946723,-4.25541722767548,-4.73677470475359,-4.67509858104459,-1.2520091932369,-2.30152014540998,0.891657791067952
"f8","shchag",1,"a","modal","F",126,1.619,-2.37675,11.5325,-14.7695,-7.69075,-4.788,3.996,-13.90925,16.38875,9.30975,6.40725,15.30225,23.718,20.43825,-1.08354605145007,45.51075,47.2535,45.486,44.985,0.45275,0.07475,171.74125,282.4035,1702.49125,-0.0383821010862343,0.399454842775152,2.83421068896311,-0.264874910137167,1.40112968470621,1.19997601615353,-0.506382621524963,-2.36143645823916,1.12848102097734,0.692393086295782,0.257094143153119,-1.44200880231594,-1.15481318141153,-0.3980804415808,1.75004010370989,0.504289680641714,0.0274709115981568,-0.0120717878514523,0.418784834788114,0.419241988672102,0.356028827598918,0.820753561516486
"f8","shchag",2,"a","modal","F",92,4.7055,1.74575,-12.20025,-26.69075,-24.05325,-20.02275,2.95975,13.946,31.39625,28.75875,24.72825,7.276,5.3435,20.3625,-0.898768613209301,33.66075,34.829,35.22675,36.266,0.6685,0.06,162.033,888.1125,1732.163,0.646540198169543,1.22101064447576,-1.0851287122946,-1.86832276988602,-0.770145917767657,-0.902920439384973,-0.747404827474051,1.97820909460489,-0.013263081729566,-1.39376321062723,2.40470207847155,1.17133195772323,1.23150852751017,0.109084647881673,0.374481787864664,-0.678460450355755,-0.938523463436868,-0.927814473912801,0.399905445958378,1.21564716260223,-0.605212290297919,0.709860365660722
"f8","shchag",3,"a","modal","F",150,-0.703,-7.5975,-2.55575,-18.602,-18.329,-8.23375,6.89425,-5.04125,17.899,17.62625,7.53075,8.61375,20.815,17.06675,-1.49147028102871,33.21,38.70625,40.303,40.8705,0.08875,0.0565,155.33175,291.087,1730.42475,-0.553654927547247,-0.640966613071647,0.507609965500011,-0.780358934252715,-0.0105477898861558,0.724349211534367,0.167723635065575,-0.979866493416692,0.177033529190374,0.362799805936182,0.473214408641352,-0.324529835229416,-1.00847660371525,-1.51772432428567,0.322158335470804,-0.309365682324049,-0.460551979529999,-0.444211171014592,-0.421503738669983,-0.924403356915695,1.03455196964374,0.679603530635422
"f8","xa7ag",1,"a","rearticulated","L",126,-5.3465,-6.19375,-20.57775,-23.4465,-15.4475,-9.32675,0.84775,14.384,18.10025,10.10075,3.98025,-12.88775,21.324,20.12425,-1.1322379753498,22.63275,21.337,24.50125,27.47425,0.24,0.03625,145.9005,615.5115,1592.57175,-1.58408962594161,-0.361219140266984,-2.46862897391773,-1.43196033146805,0.371822303224828,0.573479271042821,-1.23863657557005,2.04644631208259,-2.88158174249349,0.420589327018867,0.502013748770144,-1.33572300144232,-1.47093144938561,-0.531726866035094,-0.905658052400413,-1.96283123126588,-1.9484191838295,-1.85119797662869,0.340525718054956,-0.366089185157029,0.356028827598918,0.457303115310778
"f8","xa7ag",3,"a","rearticulated","L",101,-15.67275,-18.7765,-22.4075,-30.0075,-24.2435,-18.29775,3.104,3.63125,14.33425,8.57075,2.6245,-8.106,22.22425,16.37325,-1.83120797968582,22.77225,22.81375,26.8105,30.8325,0.328,0.0175,211.1215,612.12425,1580.554,-3.87557800847521,-2.8687828185807,-2.77080260611169,-2.31443669995393,-0.795391765490844,-0.664813717200236,-0.713853606042778,0.37124599191516,-2.20137182340067,0.522799575259904,-0.0369095552051506,-1.54130742032555,-1.64751873484331,-2.4502142536497,-0.889464770960717,-1.82225203242886,-1.73098394143365,-1.49848632673014,-0.594346724193694,-0.0412518488610784,-0.35076611203111,0.0989247307992398
"f8","xkalh",1,"a","modal","L",109,1.581,-2.5575,-5.47375,-19.753,-9.75,-7.34625,4.13825,2.9165,21.33425,11.331,8.92675,3.6735,26.562,21.0745,-1.02342078135989,36.85375,38.42325,38.46,39.34575,0.059,0.0605,150.02825,513.8525,1845.223,-0.0468146451885248,0.363433930426484,0.0257175437254598,-0.935172270653758,1.12787075212291,0.846853394687384,-0.473296581673327,0.259893135311996,-0.525723213173471,1.01528777776761,0.964806623187589,-1.17041566070304,-0.826646730583073,-0.233052512443101,0.745128007484395,-0.336305863987076,-0.634085876568238,-0.604353235537135,0.577359239315094,-1.03422052458393,-0.124591731349501,0.714040437972807
"f8","xkalh",2,"a","modal","L",139,4.0435,-3.006,1.91625,-15.76125,-4.28475,-6.27375,7.05,-4.92275,19.805,8.32875,10.317,5.9435,20.7185,25.502,-0.85078088734462,42.18775,44.111,43.30825,43.6275,0.1035,0.0615,150.65725,365.96075,1886.53,0.49963640354543,0.274054239204478,1.2461373507556,-0.398268590741627,1.85310002554814,0.994893661089198,0.203949650579757,-0.961405054441561,-0.202812873582169,0.351843639365495,0.745967413786575,-1.57382469442342,-0.645565798547246,0.240798235389842,1.36430337092055,0.205139430196259,-0.177582503635172,-0.154647851199116,1.68083770853821,-0.869956189752454,0.723562196206532,0.722299585002287
"f8","xkalh",3,"a","modal","L",116,1.01125,-3.096,3.26925,-14.63,-6.58525,-3.4005,4.1075,-6.36525,15.64175,7.59675,4.41175,7.63475,26.9015,19.772,-1.37161106994969,33.408,38.57325,39.85725,41.40825,0,0.0655,138.6845,203.23125,1788.91375,-0.173247329459051,0.25611851521344,1.46957821664352,-0.24611169516936,1.5478276329742,1.39149664051951,-0.480448748460236,-1.18613607318946,0.0377695545384426,1.05383304772354,0.150196716687493,-1.67218273012442,-1.4147283045027,-1.18874256066481,0.345142347836826,-0.322026615755789,-0.502523078067599,-0.387732144815546,0.25273344458599,-1.2520091932369,0.0733108517469069,0.754065180042589
"f8","xmanh",1,"a","modal","F",86,1.78725,-4.16075,-2.407,-5.12725,-9.969,-20.13825,5.948,-1.75375,6.91425,11.756,21.925,-3.8085,31.29,21.0745,-0.473983978659247,38.03725,41.75075,45.99275,48.522,0.384,0.03625,190.36425,373.89325,1311.718,-0.00104590252806669,0.0439289361083532,0.532175249166552,1.03203985347096,1.0988098288568,-0.918863237305168,-0.0523653997998766,-0.467697880499025,-1.59004707256648,1.55208317202878,-1.09872870430145,-1.11330887767992,0.86638346170946,1.27500587308633,0.882509717763115,-0.0195445407230353,0.0751856714050623,0.359413689909644,0.577359239315094,0.165462819690891,-0.774843075809126,0.457303115310778
"f8","xmanh",2,"a","modal","F",94,3.66575,-0.744,4.0955,-4.8855,-13.67375,-1.3735,4.41,-4.83925,8.5515,17.3395,5.0395,5.9715,28.1075,20.9255,-0.571460269362011,36.93125,43.094,48.63875,51.11025,0.642,0.07625,186.60325,337.3555,1457.437,0.415810257897003,0.724838768845901,1.60602907801817,1.0645560342485,0.607195876938382,1.67128929319688,-0.410090034540236,-0.948396361155287,-0.198829838556374,1.1907567460059,-0.864434445290953,-0.363060117657367,-1.33296347437467,1.00745929291176,0.754124274950894,0.108326127188137,0.324328748758931,0.631253465938807,0.54022354379522,1.11782682837675,-0.548668695127517,0.830794197228627
"f8","xmanh",3,"a","modal","F",96,1.76225,0.12575,0.4365,-16.2245,-13.85975,-13.352,1.63625,-0.3105,17.987,15.62225,15.11425,-13.017,48.31,21.32,-1.01886121735934,33.708,40.796,47.78925,50.31675,0,0.0645,170.47175,271.804,877.3365,-0.0065936289111525,0.898167612637071,1.00176438601231,-0.460577259801386,0.582513996904148,0.017862411057829,-1.05523873779841,-0.242850017200646,-2.89996771667507,3.48445576304512,0.485807412026861,-0.593805113296078,-0.020720985593552,-0.220537717854187,0.379966608997464,-0.110431955715174,0.244341203705222,0.547913424490284,0.638545905423343,-1.2520091932369,-0.492125099957115,0.746306607149271
"f8","ya7a",1,"a","rearticulated","L",155,-5.6745,-5.89575,-14.56025,-25.34925,-16.53125,-12.52275,0.2215,8.664,19.6745,10.8565,6.8485,-2.7465,14.76575,17.14625,-1.08751223866768,14.68725,16.21375,19.463,23.592,0.254,0.03275,165.9735,664.51025,1688.59,-1.6568757960877,-0.301831965274436,-1.47487035567634,-1.68788654852894,0.228010542541493,0.132326178809535,-1.38429655769368,1.15531187378935,-1.43897624408808,-0.324004242019492,0.727292562175111,-1.23417370433709,-1.09734009293046,-0.408966574185467,-1.82797860923993,-2.45053895460547,-2.42281264924074,-2.25894451212149,-0.401689726630855,-0.314410518019037,1.17591095756975,0.406777766177958
