"idnum","measurement.no","Speaker","Word","Iter","Vowel","Phonation","Tone","Duration","h1h2c","h1c","h2c","h4c","h2h4c","h42Kc","h2Kh5Kc","h1a1c","h1a2c","h1a3c","cpp","shr","hnr05","hnr15","hnr25","hnr35","f0","f1","f2","sB1","sB2","energy","soe","a1c","a2c","a3c","h1cz","h2cz","h4cz","a1cz","a2cz","a3cz","h1h2cz","h2h4cz","h42Kcz","h2Kh5Kcz","h1a1cz","h1a2cz","h1a3cz","energyz","hnr05z","hnr15z","hnr25z","hnr35z","cppz","shrz","durationz","norm.soe","H1c_resid"
622,"08","f6","pyine",1,"e","modal","M",85,-2.582,0.256,2.839,2.795,0.044,13.802,27.148,2.403,16.006,9.939,15.433,0,25.608,41.573,45.681,45.784,176.109,220.041,2486.267,78.744,429.315,-1.22914798835786,0.084,-2.147,-15.75,-9.683,0.866240742620959,2.0813857351643,1.72622056414046,1.48123259005866,0.762017479610319,0.83134757550422,-1.28229096854756,-0.165696439602249,0.818307142097579,0.704716373415511,-1.11076457653828,-0.258270747722234,-0.315872762920646,0.736201056067097,0.134112742218998,0.587277508852741,0.592350935280849,0.509465632339391,0.253934796527131,-0.803139598474281,-0.223022916784456,0.902981398396892,0.391729401612437
622,"09","f6","pyine",1,"e","modal","M",85,-2.318,-0.102,2.216,1.4,0.817,10.607,29.545,3.411,15.422,10.91,15.676,0,25.594,41.257,45.373,45.399,172.742,215.642,2571.841,82.25,555.735,-1.30980391997149,0.074,-3.514,-15.524,-11.012,0.784363133715128,1.96168422470295,1.52437024902487,1.33945854369445,0.791375207705061,0.660354690565641,-1.23423436812122,-0.0489624945356308,0.382803183292387,0.966265650157698,-1.00407718167441,-0.330834413391825,-0.201167178398047,0.523816773464805,0.132547335469715,0.560748576458468,0.568012431464468,0.478735823379614,0.30889682589896,-0.803139598474281,-0.223022916784456,0.877541636568356,0.446742048318466
622,"10","f6","pyine",1,"e","modal","M",85,-2.318,-0.102,2.216,1.4,0.817,10.607,29.545,3.411,15.422,10.91,15.676,0,25.594,41.257,45.373,45.399,169.151,215.642,2571.841,82.25,555.735,-1.30980391997149,0.032,-3.514,-15.524,-11.012,0.784363133715128,1.96168422470295,1.52437024902487,1.33945854369445,0.791375207705061,0.660354690565641,-1.23423436812122,-0.0489624945356308,0.382803183292387,0.966265650157698,-1.00407718167441,-0.330834413391825,-0.201167178398047,0.523816773464805,0.132547335469715,0.560748576458468,0.568012431464468,0.478735823379614,0.30889682589896,-0.803139598474281,-0.223022916784456,0.710675023781307,0.446742048318466
624,"01","f6","pyine",2,"e","modal","M",93,3.584,-6.299,-9.884,-10.187,0.303,7.041,26.081,6.173,17.002,16.102,17.339,0.355,37.454,49.263,53.882,53.729,154.415,273.577,2438.525,35.748,182.468,-1.65757731917779,0.032,-12.472,-23.301,-22.402,-0.632942850612904,-0.363176572379399,-0.152217278748924,0.410408135991007,-0.218868382528594,-0.805114804882381,-0.159878096468759,-0.126583772367768,-0.103271031762171,0.588290391653345,-0.711745252493843,-0.134514906956972,0.412171024322169,-0.39194481307807,1.4586704816477,1.23287083199185,1.24040310995014,1.14361714450934,0.685036146250197,0.473618590473681,-0.00348210369812651,0.710675023781307,-0.380318574510182
624,"02","f6","pyine",2,"e","modal","M",93,3.584,-6.299,-9.884,-10.187,0.303,7.041,26.081,6.173,17.002,16.102,17.339,0.532,37.454,49.263,53.882,53.729,154.902,300.154,2336.252,30.678,175.604,-1.72124639904717,0.055,-12.472,-23.301,-22.402,-0.632942850612904,-0.363176572379399,-0.152217278748924,0.410408135991007,-0.218868382528594,-0.805114804882381,-0.159878096468759,-0.126583772367768,-0.103271031762171,0.588290391653345,-0.711745252493843,-0.134514906956972,0.412171024322169,-0.559599089477506,1.4586704816477,1.23287083199185,1.24040310995014,1.14361714450934,0.685036146250197,1.11019943397731,-0.00348210369812651,0.818164084662098,-0.272258616072877
624,"03","f6","pyine",2,"e","modal","M",93,3.584,-6.299,-9.884,-10.187,0.303,7.041,26.081,6.173,17.002,16.102,17.339,0.517,37.454,49.263,53.882,53.729,155.485,301.612,2360.389,27.763,217.233,-1.67778070526608,0.055,-12.472,-23.301,-22.402,-0.632942850612904,-0.363176572379399,-0.152217278748924,0.410408135991007,-0.218868382528594,-0.805114804882381,-0.159878096468759,-0.126583772367768,-0.103271031762171,0.588290391653345,-0.711745252493843,-0.134514906956972,0.412171024322169,-0.445144640724382,1.4586704816477,1.23287083199185,1.24040310995014,1.14361714450934,0.685036146250197,1.05625190486684,-0.00348210369812651,0.818164084662098,-0.346029135029164
624,"04","f6","pyine",2,"e","modal","M",93,4.995,-7.255,-12.25,-9.826,-2.424,9.429,24.667,5.468,18.619,17.741,20.123,0.45,43.817,54.38,58.133,57.692,154.83,305.95,2438.107,22.281,211.382,-1.63827216398241,0.052,-12.722,-25.873,-24.996,-0.85158808556814,-0.817773319974179,-0.0999821792817334,0.384480183108013,-0.552974916420964,-1.13886615441637,0.0969698702038305,-0.53839938452387,0.222232396603024,0.434001414885113,-0.786362924496849,0.0664019550083172,0.605788380689356,-0.341110219085168,2.17014784919664,1.66245484168013,1.57632187528597,1.45993463258102,1.3147245815225,0.815286274840038,-0.00348210369812651,0.806973029653331,-0.631728760244023
624,"05","f6","pyine",2,"e","modal","M",93,4.413,-7.712,-12.125,-9.775,-2.35,9.161,24.57,4.645,17.879,16.144,20.227,0.393,42.986,53.662,58.053,57.492,153.069,306.425,2454.939,18.918,133.825,-1.61978875828839,0.049,-12.357,-25.591,-23.856,-0.956107826545695,-0.793756162979527,-0.0926027053957867,0.422334994317184,-0.51634270702841,-0.992190542053709,-0.00897308982696121,-0.52722433674259,0.185701861091352,0.423417234724916,-0.873469795501776,-0.0255451556004112,0.4171325429112,-0.292439466918111,2.07722977714994,1.60217707756909,1.57000018598302,1.44397109545906,1.33824742536888,0.610285664220224,-0.00348210369812651,0.79512970972945,-0.76761876847175
624,"06","f6","pyine",2,"e","modal","M",93,4.26,-7.693,-11.954,-10.853,-1.1,7.576,25.114,4.498,17.094,15.204,18.488,0.478,38.949,50.369,55.338,55.035,156.392,299.06,2461.401,30.963,202.255,-1.63827216398241,0.059,-12.192,-24.787,-22.897,-0.951762366855162,-0.760900692210842,-0.248584525965403,0.43944744321996,-0.411901939824108,-0.868802899724064,-0.0368240741649529,-0.338456637734475,-0.0303462687071543,0.482775935829526,-0.889028373919424,-0.123083644556968,0.306089031632887,-0.341110219085168,1.62583355951752,1.32572209537181,1.35545785526394,1.24785904191575,0.944918334514522,0.915988329179595,-0.00348210369812651,0.832187080386485,-0.731903041531045
624,"07","f6","pyine",2,"e","modal","M",93,4.607,-6.286,-10.893,-11.708,0.815,5.383,26.185,6.587,17.395,16.301,16.338,0.521,34.878,47.495,52.251,52.372,162.439,275.366,2507.405,60.401,201.006,-1.65757731917779,0.071,-12.873,-23.681,-22.588,-0.62996964135096,-0.557043063640233,-0.372299235229802,0.368819699566684,-0.268230934192319,-0.829046089004711,0.0263412301833027,-0.0492645228540438,-0.329269643248558,0.599638378629226,-0.66792721531761,-0.0856835360526069,0.435679171922578,-0.39194481307807,1.1706356397797,1.08444313429225,1.11151966928612,1.03530454513683,0.458628774228797,1.07063791262963,-0.00348210369812651,0.86924445104352,-0.377345365248238
624,"08","f6","pyine",2,"e","modal","M",93,2.717,-4.603,-7.321,-10.371,3.05,5.245,26.985,8.972,16.812,16.612,14.898,0,32.849,45.527,50.251,50.487,164.412,206.053,2471.043,57.471,140.842,-1.69897000433602,0.089,-13.576,-21.415,-21.215,-0.245053396131648,0.129271214638952,-0.178841262964888,0.295910296059705,0.0261257554655778,-0.652392040080204,-0.317700341050712,0.288252122972465,-0.348080142877702,0.686930586136005,-0.415497218541485,-0.158122948870024,0.472418035760403,-0.500940587678067,0.943763475901524,0.919224973051967,0.953477436712219,0.884848207762332,0.132927859432776,-0.803139598474281,-0.00348210369812651,0.914599007225391,0.0778230627728788
624,"09","f6","pyine",2,"e","modal","M",93,0.05,-4.074,-4.124,-7.902,3.779,5.976,29.377,6.506,13.865,14.611,14.461,0,34.656,46.708,50.98,50.666,163.634,180.179,2462.273,34.911,174.511,-1.72124639904717,0.093,-10.579,-17.938,-18.685,-0.12406665001102,0.743534021934181,0.178412090454762,0.606734595221037,0.477793103188661,-0.326875110889379,-0.803181224903154,0.398341445033998,-0.248439018030568,0.947934286581274,-0.676500309547742,-0.524296104226677,0.236037114411568,-0.559599089477506,1.14581276132679,1.01837266025968,1.01108383048541,0.899135573486488,0.0340866790398174,-0.803139598474281,-0.00348210369812651,0.923437478877072,0.236617584529006
624,"10","f6","pyine",2,"e","modal","M",93,0.05,-4.074,-4.124,-7.902,3.779,5.976,29.377,6.506,13.865,14.611,14.461,0,34.656,46.708,50.98,50.666,155.731,180.179,2462.273,34.911,174.511,-1.72124639904717,0.045,-10.579,-17.938,-18.685,-0.12406665001102,0.743534021934181,0.178412090454762,0.606734595221037,0.477793103188661,-0.326875110889379,-0.803181224903154,0.398341445033998,-0.248439018030568,0.947934286581274,-0.676500309547742,-0.524296104226677,0.236037114411568,-0.559599089477506,1.14581276132679,1.01837266025968,1.01108383048541,0.899135573486488,0.0340866790398174,-0.803139598474281,-0.00348210369812651,0.778182162534434,0.236617584529006
626,"01","f6","pyine",3,"e","modal","M",99,6.862,-4.295,-11.157,-6.055,-5.101,11.194,26.984,12.745,15.551,13.052,17.186,0,39.2,51.286,52.543,51.84,164.052,254.202,2343.459,127.633,332.569,-1.85387196432176,0.047,-17.04,-19.846,-17.347,-0.174611207464061,-0.607767299212939,0.445664801579142,-0.0633474190870593,0.229941133256063,-0.154724260590041,0.436824692158277,-0.942664288719649,0.462815960700415,0.686821470876622,-0.0161603724885197,-0.314805795461385,0.0518702696425349,-0.908830509560777,1.6538990662368,1.40270637070582,1.13459383524191,0.992841536392406,0.65043042405312,-0.803139598474281,0.16117350611662,0.786832524204613,0.411166794736793
626,"02","f6","pyine",3,"e","modal","M",99,6.862,-4.295,-11.157,-6.055,-5.101,11.194,26.984,12.745,15.551,13.052,17.186,0,39.2,51.286,52.543,51.84,164.616,271.944,2329.677,174.484,265.828,-1.79588001734408,0.089,-17.04,-19.846,-17.347,-0.174611207464061,-0.607767299212939,0.445664801579142,-0.0633474190870593,0.229941133256063,-0.154724260590041,0.436824692158277,-0.942664288719649,0.462815960700415,0.686821470876622,-0.0161603724885197,-0.314805795461385,0.0518702696425349,-0.756125335754506,1.6538990662368,1.40270637070582,1.13459383524191,0.992841536392406,0.65043042405312,-0.803139598474281,0.16117350611662,0.914599007225391,0.312742137226999
626,"03","f6","pyine",3,"e","modal","M",99,6.862,-4.295,-11.157,-6.055,-5.101,11.194,26.984,12.745,15.551,13.052,17.186,0,39.2,51.286,52.543,51.84,161.948,284.762,2341.203,154.819,270.965,-1.79588001734408,0.087,-17.04,-19.846,-17.347,-0.174611207464061,-0.607767299212939,0.445664801579142,-0.0633474190870593,0.229941133256063,-0.154724260590041,0.436824692158277,-0.942664288719649,0.462815960700415,0.686821470876622,-0.0161603724885197,-0.314805795461385,0.0518702696425349,-0.756125335754506,1.6538990662368,1.40270637070582,1.13459383524191,0.992841536392406,0.65043042405312,-0.803139598474281,0.16117350611662,0.910031335888683,0.312742137226999
626,"04","f6","pyine",3,"e","modal","M",99,10.876,-3.033,-13.909,-7.051,-6.858,11.248,24.279,17.272,16.211,15.856,19.215,0,37.145,49.875,50.925,50.34,160.442,292.823,2390.603,133.779,329.165,-1.82390874094432,0.077,-20.305,-19.244,-18.889,0.114018799349232,-1.13652902760721,0.301548017453596,-0.401966483738961,0.308141807207543,-0.353122325733224,1.16750345773147,-1.20799616644545,0.47017659099008,0.391664694244325,0.462980338373333,-0.232798913026573,0.383110701157845,-0.829930947257599,1.42411971839567,1.28424965042633,1.00673766908962,0.87311500797769,1.10935206024835,-0.803139598474281,0.16117350611662,0.885513357138936,0.648942844190299
626,"05","f6","pyine",3,"e","modal","M",99,12.033,-3.391,-15.424,-7.811,-7.612,10.778,25.015,15.206,16.209,18.415,17.666,0,41.165,52.371,52.972,52.193,159.857,304.204,2379.786,123.158,172.557,-1.85387196432176,0.076,-18.596,-19.6,-21.806,0.0321411904434005,-1.42761697038239,0.191579386996353,-0.224722997830814,0.261896890385737,-0.728431765436638,1.37811514975145,-1.32186084248715,0.406111845876327,0.471973525150562,0.244313515170199,-0.233047418730921,0.685408940903807,-0.908830509560777,1.87361508497539,1.493794635414,1.16849389412902,1.02101717941267,0.758997395651794,-0.803139598474281,0.16117350611662,0.882890703711934,0.617919192644255
626,"06","f6","pyine",3,"e","modal","M",99,12.379,-3.579,-15.958,-8.903,-7.055,9.234,26.109,15.53,16.56,17.55,15.891,0,40.371,51.539,52.467,52.078,159.774,265.659,2337.133,162.712,194.543,-1.82390874094432,0.083,-19.109,-20.139,-21.129,-0.0108559896523991,-1.53021826506355,0.033571828497261,-0.277927157146718,0.191880007894296,-0.641327037744073,1.44109842152233,-1.23774595580913,0.195652342779233,0.591345618916082,0.278605892090729,-0.189434667617862,0.583225284248763,-0.829930947257599,1.78483415933751,1.42394630708478,1.1285882304041,1.01183814556754,0.357525781927532,-0.803139598474281,0.16117350611662,0.900576011501005,0.524068055188668
626,"07","f6","pyine",3,"e","modal","M",99,6.462,-4.23,-10.691,-7.057,-3.635,10.463,27.104,14.694,15.939,12.824,16.179,0,38.069,50.526,51.918,51.334,163.06,216.522,2333.945,111.818,307.187,-1.85387196432176,0.078,-18.923,-20.168,-17.054,-0.159745161154343,-0.518231337936875,0.30067984405525,-0.25863676020177,0.188112865793643,-0.117026054956479,0.36401166120928,-0.721277531322932,0.36317483585328,0.699915302002639,0.190123092382201,-0.266595688817889,0.0249363115877951,-0.908830509560777,1.52743656384833,1.33890260925124,1.08520563756257,0.952453787473842,0.422665964886736,-0.803139598474281,0.16117350611662,0.88810260005867,0.426032841046511
626,"08","f6","pyine",3,"e","modal","M",99,-0.545,-5.512,-4.967,-3.263,-1.704,13.029,28.769,9.223,14.288,7.291,17.49,0,38.704,51.562,53.228,52.1,165.393,198.393,2264.12,88.685,687.198,-1.88605664769316,0.074,-14.735,-19.8,-12.803,-0.452949336062934,0.581562315162246,0.849654822943121,0.175708306494145,0.235916600036408,0.429919583774824,-0.911490608439788,-0.429669189895196,0.712941082580705,0.881592208876122,-0.388931210495024,-0.471737147757093,-0.628684696819555,-0.993579650161637,1.59843894140507,1.42587721039196,1.18872329989848,1.01359413465096,0.719189506065613,-0.803139598474281,0.16117350611662,0.877541636568356,0.187452913175361
626,"09","f6","pyine",3,"e","modal","M",99,-1.441,-6.244,-4.803,-1.422,-3.382,12.896,30.921,3.503,13.84,5.08,18.137,0,38.52,51.262,53.586,52.788,161.804,189.899,2367.17,67.983,485.733,-1.92081875395238,0.07,-9.747,-20.083,-11.324,-0.620363888350834,0.613072825139229,1.11603936066915,0.693022822415641,0.199154489192108,0.620211891392701,-1.07459179776554,-0.683070949043689,0.694812122793196,1.11640824706936,-0.994339840079694,-0.527402425531026,-0.889873211113545,-1.08511569533404,1.57786502412879,1.40069151508094,1.2170128595292,1.06850870235051,0.865528736532993,-0.803139598474281,0.16117350611662,0.866401707913903,0.0790370422767657
626,"10","f6","pyine",3,"e","modal","M",99,-1.441,-6.244,-4.803,-1.422,-3.382,12.896,30.921,3.503,13.84,5.08,18.137,0,38.52,51.262,53.586,52.788,163.755,189.899,2367.17,67.983,485.733,-1.92081875395238,0.029,-9.747,-20.083,-11.324,-0.620363888350834,0.613072825139229,1.11603936066915,0.693022822415641,0.199154489192108,0.620211891392701,-1.07459179776554,-0.683070949043689,0.694812122793196,1.11640824706936,-0.994339840079694,-0.527402425531026,-0.889873211113545,-1.08511569533404,1.57786502412879,1.40069151508094,1.2170128595292,1.06850870235051,0.865528736532993,-0.803139598474281,0.16117350611662,0.691302960913343,0.0790370422767657
628,"01","f6","rbej",1,"e","modal","L",114,11.342,0.204,-11.137,-15.033,3.896,4.043,17.342,23.966,20.98,21.84,16.073,0,25.738,38.311,39.786,40.065,181.299,438.191,2303.619,157.188,267.383,-1.431798275933,0.046,-23.762,-20.775,-21.636,0.854347905573185,-0.603924554093795,-0.853411993480242,-0.760498216205001,0.10926268458343,-0.7065590864001,1.25233063878705,0.416010101661157,-0.511922320806917,-0.365267860098833,1.17147778005861,0.359762938991031,1.09000896869979,0.202579596557198,0.148648662033765,0.313425048504265,0.126521454769268,0.0529882883368823,0.398690758658696,-0.803139598474281,0.572812530653488,0.78255335940393,0.723777166464437
628,"02","f6","rbej",1,"e","modal","L",114,11.342,0.204,-11.137,-15.033,3.896,4.043,17.342,23.966,20.98,21.84,16.073,0,25.738,38.311,39.786,40.065,179.701,404.811,2195.562,179.508,150.908,-1.30980391997149,0.071,-23.762,-20.775,-21.636,0.854347905573185,-0.603924554093795,-0.853411993480242,-0.760498216205001,0.10926268458343,-0.7065590864001,1.25233063878705,0.416010101661157,-0.511922320806917,-0.365267860098833,1.17147778005861,0.359762938991031,1.09000896869979,0.523816773464805,0.148648662033765,0.313425048504265,0.126521454769268,0.0529882883368823,0.398690758658696,-0.803139598474281,0.572812530653488,0.86924445104352,0.516726820176523
628,"03","f6","rbej",1,"e","modal","L",114,10.119,0.608,-9.511,-13.154,3.642,8.767,16.066,22.791,21.886,22.916,17.852,0,24.604,38.379,41.199,41.573,175.618,449.324,2290.172,137.119,205.847,-1.35654732351381,0.073,-22.183,-21.278,-22.308,0.946746101098201,-0.291509375907357,-0.581529024231347,-0.596737265796011,0.0439222543548681,-0.793020500003355,1.02970479666049,0.377652505222708,0.131996521570462,-0.504498931072145,1.04711499338693,0.472336023060637,1.21711834969497,0.400731415337857,0.0218507153418734,0.319133806108096,0.238178292082731,0.173353358236477,0.80106709714628,-0.803139598474281,0.572812530653488,0.874813369826168,0.688458504647267
628,"04","f6","rbej",1,"e","modal","L",114,8.713,0.438,-8.275,-13.706,5.432,7.166,15.876,23.917,21.296,22.688,17.055,0,26.311,39.374,41.548,41.411,170.711,466.662,2318.175,90.094,174.35,-1.3767507096021,0.057,-23.479,-20.858,-22.249,0.907865672288169,-0.0540277275442344,-0.66140097687924,-0.731147773541452,0.0984808640884586,-0.785429393749497,0.773766992874764,0.647967850202328,-0.086232535721279,-0.525230830355005,1.16629158725273,0.399026840278002,1.19018439164023,0.347531587691544,0.212718523986546,0.402666362222975,0.265756661666877,0.160422893167688,0.620800688054316,-0.803139598474281,0.572812530653488,0.825296494388943,0.683867515318253
628,"05","f6","rbej",1,"e","modal","L",114,8.514,0.197,-8.317,-13.64,5.323,7.478,14.652,23.14,20.916,20.763,15.912,0,25.908,39.046,40.787,40.733,172.684,452.724,2303.851,100.058,209.641,-1.431798275933,0.078,-22.943,-20.719,-20.566,0.85274694673983,-0.0620974922944375,-0.651851069497426,-0.675558242560313,0.116537165881242,-0.568889871287775,0.737542509977638,0.631507306848821,-0.0437044496032134,-0.658787907840377,1.08405338704516,0.351810756451898,0.962781456309637,0.202579596557198,0.167657172560768,0.375130002016261,0.205621592172507,0.106306502324236,0.362275586934975,-0.803139598474281,0.572812530653488,0.88810260005867,0.722176207631083
628,"06","f6","rbej",1,"e","modal","L",114,8.867,-0.09,-8.958,-15.245,6.288,5.518,15.848,22.785,21.427,20.424,16.81,0,25.149,38.535,40.66,41.15,172.259,478.267,2361.154,94.134,292.688,-1.48148606012211,0.063,-22.875,-21.517,-20.514,0.787107634572307,-0.185257473363015,-0.884087453555157,-0.668505839376139,0.01287580738742,-0.562199404758951,0.801800009790129,0.777235970483085,-0.310868067524395,-0.528286057617742,1.04647994936989,0.41530396391279,0.922734913412458,0.0717410557583254,0.0827897637960894,0.332230367669826,0.195585910404063,0.139590477223527,0.565386296300826,-0.803139598474281,0.572812530653488,0.845304716838847,0.740867624057913
