"idnum","percent","Speaker","Word","Iter","Vowel","Phonation","Tone","Duration","F0","F1","F2","F3","F4","Energy"
1021,"02","f8","jid",2,"i","modal","R",127,175.14,535.225,2207.084,3302.664,3790.212,0.223
1021,"03","f8","jid",2,"i","modal","R",127,171.962,561.022,2315.37,3277.648,3823.993,0.237
1021,"04","f8","jid",2,"i","modal","R",127,172.194,538.768,2410.385,3275.035,3792.596,0.243
1021,"05","f8","jid",2,"i","modal","R",127,171.768,457.868,2496.27,3313.911,3829.719,0.231
1021,"06","f8","jid",2,"i","modal","R",127,172.598,441.801,2555.994,3304.674,3854.021,0.202
1021,"07","f8","jid",2,"i","modal","R",127,173.458,426.232,2545.435,3304.356,3839.848,0.171
1021,"08","f8","jid",2,"i","modal","R",127,175.155,368.703,2532.31,3139.566,3562.117,0.153
1021,"09","f8","jid",2,"i","modal","R",127,177.108,350.58,2604.951,3168.954,3506.028,0.136
1021,"10","f8","jid",2,"i","modal","R",127,175.47,342.264,2613.568,3427.193,3711.96,0.136
1022,"01","f8","jid",3,"i","modal","R",126,154.956,345.699,1945.123,3428.242,3945.425,0.072
1022,"02","f8","jid",3,"i","modal","R",126,157.633,359.089,2059.94,3346.19,3780.584,0.068
1022,"03","f8","jid",3,"i","modal","R",126,156.147,383.73,2394.891,3310.718,3808.639,0.072
1022,"04","f8","jid",3,"i","modal","R",126,157.544,391.9,2519.063,3311.637,3957.993,0.075
1022,"05","f8","jid",3,"i","modal","R",126,158.376,400.789,2237.835,3169.133,3659.996,0.08
1022,"06","f8","jid",3,"i","modal","R",126,160.144,394.673,2404.276,3212.873,3473.696,0.081
1022,"07","f8","jid",3,"i","modal","R",126,161.017,383.031,2804.314,3373.474,3749.18,0.075
1022,"08","f8","jid",3,"i","modal","R",126,161.97,370.373,2523.677,3016.059,3336.969,0.065
1022,"09","f8","jid",3,"i","modal","R",126,162.641,370.603,2299.058,2994.084,3325.155,0.052
1022,"10","f8","jid",3,"i","modal","R",126,160.791,375.925,2434.955,3191.899,3333.752,0.052
1023,"01","f8","kampanh",1,"a","modal","F",79,164.524,295.331,1407.936,2852.629,3751.866,0.155
1023,"02","f8","kampanh",1,"a","modal","F",79,165.775,307.942,1388.759,3361.14,3778.75,0.177
1023,"03","f8","kampanh",1,"a","modal","F",79,165.344,306.76,1407.15,3067.423,3734.315,0.17
1023,"04","f8","kampanh",1,"a","modal","F",79,160.504,301.372,1396.865,2925.833,3717.956,0.163
1023,"05","f8","kampanh",1,"a","modal","F",79,159.531,289.749,1351.689,2937.351,3727.911,0.157
1023,"06","f8","kampanh",1,"a","modal","F",79,159.955,278.824,1334.063,3026.413,3781.442,0.151
1023,"07","f8","kampanh",1,"a","modal","F",79,159.824,286.04,1422.679,2575.736,3750.413,0.147
1023,"08","f8","kampanh",1,"a","modal","F",79,158.877,299.032,1518.442,2489.651,3784.347,0.137
1023,"09","f8","kampanh",1,"a","modal","F",79,155.702,304.184,1483.118,2509.236,3755.988,0.13
1023,"10","f8","kampanh",1,"a","modal","F",79,154.539,304.184,1483.118,2509.236,3755.988,0.13
1024,"01","f8","kampanh",1,"a","modal","M",78,178.17,325.752,1288.83,2627.305,3718.955,0.17
1024,"02","f8","kampanh",1,"a","modal","M",78,173.116,396.988,1514.588,3167.296,3926.972,0.175
1024,"03","f8","kampanh",1,"a","modal","M",78,168.679,366.504,1459.743,3091.685,3813.097,0.181
1024,"04","f8","kampanh",1,"a","modal","M",78,166.025,337.846,1398.225,2722.343,3751.047,0.183
1024,"05","f8","kampanh",1,"a","modal","M",78,161.9,333.393,1294.408,2503.678,3722.269,0.18
1024,"06","f8","kampanh",1,"a","modal","M",78,158.03,314.965,1239.029,2387.623,3701.14,0.169
1024,"07","f8","kampanh",1,"a","modal","M",78,154.465,302.193,1123.388,2429.767,3659.938,0.154
1024,"08","f8","kampanh",1,"a","modal","M",78,149.921,289.873,1109.873,2447.1,3598.172,0.147
1024,"09","f8","kampanh",1,"a","modal","M",78,148.846,274.313,1291.668,2430.679,3656.364,0.147
1024,"10","f8","kampanh",1,"a","modal","M",78,148.86,274.313,1291.668,2430.679,3656.364,0.147
1025,"01","f8","kampanh",2,"a","modal","F",107,162.82,289.26,1399.846,2446.294,3656.957,0.073
1025,"02","f8","kampanh",2,"a","modal","F",107,162.846,312.894,1463.481,2401.654,3531.493,0.088
1025,"03","f8","kampanh",2,"a","modal","F",107,160.171,299.386,1428.314,2429.897,3610.767,0.086
1025,"04","f8","kampanh",2,"a","modal","F",107,159.513,298.4,1302.792,2442.155,3723.011,0.08
1025,"05","f8","kampanh",2,"a","modal","F",107,156.098,299.034,1315.853,2472.148,3707.27,0.074
1025,"06","f8","kampanh",2,"a","modal","F",107,152.962,296.063,1320.477,2458.996,3659.241,0.067
1025,"07","f8","kampanh",2,"a","modal","F",107,152.966,276.688,1395.324,2450.013,3648.647,0.063
1025,"08","f8","kampanh",2,"a","modal","F",107,151.788,264.232,1445.54,2454.987,3619.511,0.061
1025,"09","f8","kampanh",2,"a","modal","F",107,149.423,266.503,1547.533,2456.311,3755.912,0.059
1025,"10","f8","kampanh",2,"a","modal","F",107,146.229,266.503,1547.533,2456.311,3755.912,0.059
1026,"01","f8","kampanh",2,"a","modal","M",92,167.242,309.698,1327.118,2452.806,3347.9,0.055
1026,"02","f8","kampanh",2,"a","modal","M",92,164.121,384.058,1473.689,2530.621,3230.264,0.067
1026,"03","f8","kampanh",2,"a","modal","M",92,161.4,354.226,1386.425,2487.992,3235.687,0.066
1026,"04","f8","kampanh",2,"a","modal","M",92,158.898,322.61,1299.943,2407.037,3356.494,0.063
1026,"05","f8","kampanh",2,"a","modal","M",92,157.145,305.01,1244.166,2427.681,3536.616,0.06
1026,"06","f8","kampanh",2,"a","modal","M",92,152.804,296.252,1274.662,2460.212,3468.786,0.054
1026,"07","f8","kampanh",2,"a","modal","M",92,148.53,288.763,1313.673,2453.844,3424.627,0.048
1026,"08","f8","kampanh",2,"a","modal","M",92,148.79,267.347,1295.252,2440.762,3224.085,0.038
1026,"09","f8","kampanh",2,"a","modal","M",92,148.144,268.439,1399.758,2437.642,3213.302,0.037
1026,"10","f8","kampanh",2,"a","modal","M",92,149.768,268.439,1399.758,2437.642,3213.302,0.037
1027,"01","f8","kampanh",3,"a","modal","F",85,158.769,304.51,2620.774,3558.509,4588.376,0.046
1027,"02","f8","kampanh",3,"a","modal","F",85,159.23,295.492,2532.635,3543.711,4591.749,0.041
1027,"03","f8","kampanh",3,"a","modal","F",85,157.304,299.757,2494.95,3556.512,4591.129,0.043
1027,"04","f8","kampanh",3,"a","modal","F",85,156.851,304.785,2589.356,3589.865,4655.786,0.045
1027,"05","f8","kampanh",3,"a","modal","F",85,157.112,308.045,2635.295,3590.62,4648.017,0.047
1027,"06","f8","kampanh",3,"a","modal","F",85,156.987,309.087,2651.934,3546.739,4575.365,0.049
1027,"07","f8","kampanh",3,"a","modal","F",85,156.962,306.05,2736.555,3575.107,4539.648,0.049
1027,"08","f8","kampanh",3,"a","modal","F",85,156.126,302.662,2712.502,3565.226,4565.169,0.047
1027,"09","f8","kampanh",3,"a","modal","F",85,154.13,307.593,2550.913,3462.56,4522.253,0.044
1027,"10","f8","kampanh",3,"a","modal","F",85,151.495,307.593,2550.913,3462.56,4522.253,0.044
1028,"01","f8","kampanh",3,"a","modal","M",43,151.999,281.795,1377.266,3160.081,3883.802,0.042
1028,"02","f8","kampanh",3,"a","modal","M",43,153.26,281.795,1377.266,3160.081,3883.802,0.042
1028,"03","f8","kampanh",3,"a","modal","M",43,155.356,277.407,1361.036,3165.713,3940.5,0.042
1028,"04","f8","kampanh",3,"a","modal","M",43,156.275,279.54,1355.867,3174.489,3926.576,0.044
1028,"05","f8","kampanh",3,"a","modal","M",43,155.44,280.821,1356.655,3182.8,3888.549,0.043
1028,"06","f8","kampanh",3,"a","modal","M",43,154.031,278.808,1378.593,3160.562,3840.453,0.041
1028,"07","f8","kampanh",3,"a","modal","M",43,152.503,274.459,1422.464,3073.942,3807.404,0.04
1028,"08","f8","kampanh",3,"a","modal","M",43,149.784,309.532,1396.94,3205.182,3960.245,0.04
1028,"09","f8","kampanh",3,"a","modal","M",43,147.223,309.532,1396.94,3205.182,3960.245,0.04
1028,"10","f8","kampanh",3,"a","modal","M",43,145.763,309.532,1396.94,3205.182,3960.245,0.04
1029,"01","f8","kandadw",1,"a","modal","H",116,181.399,554.135,1787.773,3332.989,4504.911,0.171
1029,"02","f8","kandadw",1,"a","modal","H",116,175.427,602.435,1757.723,3320.929,4522.603,0.231
1029,"03","f8","kandadw",1,"a","modal","H",116,171.423,662.593,1766.168,3305.413,4516.045,0.227
1029,"04","f8","kandadw",1,"a","modal","H",116,169.647,647.877,1775.112,3296.301,4493.407,0.211
1029,"05","f8","kandadw",1,"a","modal","H",116,168.632,629.097,1783.07,3242.56,4386.52,0.177
1029,"06","f8","kandadw",1,"a","modal","H",116,166.463,630.133,1804.524,3277.407,4434.126,0.148
1029,"07","f8","kandadw",1,"a","modal","H",116,166.269,614.527,1782.652,3313.494,4453.894,0.132
1029,"08","f8","kandadw",1,"a","modal","H",116,165.134,631.547,1722.646,3293.573,4484.071,0.122
1029,"09","f8","kandadw",1,"a","modal","H",116,165.729,645.207,1722.701,3266.784,4149.929,0.111
1029,"10","f8","kandadw",1,"a","modal","H",116,162.963,645.207,1722.701,3266.784,4149.929,0.111
103,"01","f3","iz",1,"i","modal","L",146,255.155,275.684,2683.276,2945.423,4540.93,0.044
103,"02","f3","iz",1,"i","modal","L",146,236.917,276.566,2712.766,2938.962,4509.169,0.071
103,"03","f3","iz",1,"i","modal","L",146,231.931,257.402,2760.733,3065.748,4506.751,0.115
103,"04","f3","iz",1,"i","modal","L",146,227.761,241.022,2726.77,3069.059,4523.925,0.157
103,"05","f3","iz",1,"i","modal","L",146,223.804,234.473,2701.062,3192.426,4483.236,0.205
103,"06","f3","iz",1,"i","modal","L",146,223.179,232.86,2691.122,2996.484,4498.923,0.206
103,"07","f3","iz",1,"i","modal","L",146,218.739,236.213,2705.413,2836.421,4519.203,0.115
103,"08","f3","iz",1,"i","modal","L",146,214.483,235.254,2703.268,3124.173,4555.534,0.074
103,"09","f3","iz",1,"i","modal","L",146,212.225,224.562,2809.736,3215.357,4562.562,0.097
103,"10","f3","iz",1,"i","modal","L",146,213.514,267.019,2937.828,3468.722,4539.205,0.108
1030,"01","f8","kandadw",1,"a","modal","M",63,173.608,627.859,1776.785,3210.261,4162.403,0.155
1030,"02","f8","kandadw",1,"a","modal","M",63,173.534,602.493,1763.773,3140.729,3991.784,0.155
1030,"03","f8","kandadw",1,"a","modal","M",63,171.452,629.69,1765.389,3134.216,3977.435,0.171
1030,"04","f8","kandadw",1,"a","modal","M",63,169.754,641.927,1769.861,3143.986,3994.673,0.162
1030,"05","f8","kandadw",1,"a","modal","M",63,168.572,626.429,1761.794,3159.872,4042.441,0.155
1030,"06","f8","kandadw",1,"a","modal","M",63,167.925,602.711,1763.881,3174.739,4120.344,0.154
1030,"07","f8","kandadw",1,"a","modal","M",63,167.191,604.357,1787.013,3225.207,4343.602,0.148
1030,"08","f8","kandadw",1,"a","modal","M",63,166.21,654.623,1807.896,3389.273,4464.769,0.14
1030,"09","f8","kandadw",1,"a","modal","M",63,164.481,669.141,1799.812,3503.639,4470.487,0.14
1030,"10","f8","kandadw",1,"a","modal","M",63,158.719,669.141,1799.812,3503.639,4470.487,0.14
1031,"01","f8","kandadw",2,"a","modal","H",133,164.998,262.621,1899.184,2855.918,4485.126,0.05
1031,"02","f8","kandadw",2,"a","modal","H",133,164.816,254.423,1929.241,2954.555,4468.716,0.057
1031,"03","f8","kandadw",2,"a","modal","H",133,163.738,246.675,1841.871,3127.064,4395.34,0.056
1031,"04","f8","kandadw",2,"a","modal","H",133,163.475,286.375,1779.756,3198.151,4317.995,0.055
1031,"05","f8","kandadw",2,"a","modal","H",133,163.745,306.548,1732.23,3146.944,4339.102,0.054
1031,"06","f8","kandadw",2,"a","modal","H",133,162.614,287.197,1735.803,3123.71,4301.413,0.051
1031,"07","f8","kandadw",2,"a","modal","H",133,161.509,352.012,1737.289,3090.683,4315.415,0.047
1031,"08","f8","kandadw",2,"a","modal","H",133,159.149,340.766,1755.291,3152.415,4326.64,0.041
1031,"09","f8","kandadw",2,"a","modal","H",133,156.205,308.276,1707.062,3145.248,4250.507,0.034
1031,"10","f8","kandadw",2,"a","modal","H",133,150.702,289.401,1784.346,3267.944,4131.648,0.034
1032,"01","f8","kandadw",2,"a","modal","M",58,163.347,432.379,1751.922,3498.582,4576.658,0.058
1032,"02","f8","kandadw",2,"a","modal","M",58,164.514,432.379,1751.922,3498.582,4576.658,0.058
1032,"03","f8","kandadw",2,"a","modal","M",58,164.554,545.4,1744.819,3475.101,4633.929,0.061
1032,"04","f8","kandadw",2,"a","modal","M",58,163.959,526.175,1750.257,3433.31,4638.549,0.06
1032,"05","f8","kandadw",2,"a","modal","M",58,162.774,460.058,1756.041,3453.783,4605.173,0.058
1032,"06","f8","kandadw",2,"a","modal","M",58,162.561,388.72,1748.441,3509.289,4565.557,0.057
1032,"07","f8","kandadw",2,"a","modal","M",58,161.285,340.945,1749.354,3567.23,4522.245,0.056
1032,"08","f8","kandadw",2,"a","modal","M",58,160.35,326.685,1761.852,3555.525,4491.688,0.054
1032,"09","f8","kandadw",2,"a","modal","M",58,159.85,326.685,1761.852,3555.525,4491.688,0.054
1032,"10","f8","kandadw",2,"a","modal","M",58,159.191,326.685,1761.852,3555.525,4491.688,0.054
1033,"01","f8","kandadw",3,"a","modal","H",146,155.569,593.219,1832.358,3473.164,4457.433,0.051
1033,"02","f8","kandadw",3,"a","modal","H",146,157.22,470.4,1836.403,3276.187,4314.506,0.052
1033,"03","f8","kandadw",3,"a","modal","H",146,156.746,433.316,1810.541,3172.829,4216.555,0.047
1033,"04","f8","kandadw",3,"a","modal","H",146,156.52,413.38,1730.759,3174.722,4151.308,0.043
1033,"05","f8","kandadw",3,"a","modal","H",146,155.305,300.944,1715.849,2973.456,4019.299,0.037
1033,"06","f8","kandadw",3,"a","modal","H",146,153.147,298.614,1689.727,2898.721,4018.344,0.03
1033,"07","f8","kandadw",3,"a","modal","H",146,151.34,239.783,1713.086,2962.603,4191.614,0.024
1033,"08","f8","kandadw",3,"a","modal","H",146,147.681,198.103,1770.874,3006.614,4106.971,0.018
1033,"09","f8","kandadw",3,"a","modal","H",146,146.111,182.484,1718.22,2811.769,3863.567,0.012
1033,"10","f8","kandadw",3,"a","modal","H",146,150.381,200.008,1762.967,2809.07,3782.326,0.012
1034,"01","f8","kandadw",3,"a","modal","M",60,153.514,345.577,1786.761,3177.512,4440.067,0.027
1034,"02","f8","kandadw",3,"a","modal","M",60,156.13,519.123,1771.331,3129.449,4431.284,0.027
1034,"03","f8","kandadw",3,"a","modal","M",60,157.414,442.091,1766.922,3120.925,4432.335,0.031
1034,"04","f8","kandadw",3,"a","modal","M",60,155.741,372.728,1770.974,3113.807,4437.293,0.03
1034,"05","f8","kandadw",3,"a","modal","M",60,154.432,340.358,1777.919,3133.061,4454.362,0.029
1034,"06","f8","kandadw",3,"a","modal","M",60,153.814,321.249,1772.508,3164.082,4454.311,0.027
1034,"07","f8","kandadw",3,"a","modal","M",60,154.956,303.839,1791.303,3223.293,4436.46,0.024
1034,"08","f8","kandadw",3,"a","modal","M",60,153.19,282.864,1835.344,3300.693,4430.26,0.023
1034,"09","f8","kandadw",3,"a","modal","M",60,147.862,271.236,1838.969,3317.288,4424.574,0.023
1034,"10","f8","kandadw",3,"a","modal","M",60,143.489,271.236,1838.969,3317.288,4424.574,0.023
1035,"01","f8","lhe7ej",1,"e","rearticulated","F",148,181.295,527.012,2277.223,3259.605,3907.729,0.571
1035,"02","f8","lhe7ej",1,"e","rearticulated","F",148,163.617,505.516,2320.915,3249.12,3844.805,0.49
1035,"03","f8","lhe7ej",1,"e","rearticulated","F",148,159.57,489.694,2573.465,3218.768,3946.887,0.2
1035,"04","f8","lhe7ej",1,"e","rearticulated","F",148,169.847,491.756,2614.04,3233.542,3956.522,0.068
1035,"05","f8","lhe7ej",1,"e","rearticulated","F",148,154.177,487.789,2370.003,3217.656,3979.885,0.053
1035,"06","f8","lhe7ej",1,"e","rearticulated","F",148,147.117,515.913,2598.949,3186.026,3893.569,0.054
1035,"07","f8","lhe7ej",1,"e","rearticulated","F",148,146.071,501.849,2559.679,3201.275,3937.2,0.089
1035,"08","f8","lhe7ej",1,"e","rearticulated","F",148,152.675,521.399,2493.128,3246.311,3931.363,0.109
1035,"09","f8","lhe7ej",1,"e","rearticulated","F",148,149.928,473.791,2469.998,3294.739,3872.701,0.095
1035,"10","f8","lhe7ej",1,"e","rearticulated","F",148,150.185,411.371,2022.944,3356.272,3981.052,0.095
1036,"01","f8","lhe7ej",2,"e","rearticulated","F",140,169.106,495.577,2267.637,3205.142,3792.719,0.08
1036,"02","f8","lhe7ej",2,"e","rearticulated","F",140,143.426,486.464,2350.369,3228.902,3882.531,0.146
1036,"03","f8","lhe7ej",2,"e","rearticulated","F",140,136.233,483.807,2463.119,3273.962,3947.061,0.119
1036,"04","f8","lhe7ej",2,"e","rearticulated","F",140,117.007,509.477,2616.846,3320.188,4138.709,0.095
1036,"05","f8","lhe7ej",2,"e","rearticulated","F",140,123.1,509.393,2627.785,3264.425,3978.755,0.061
1036,"06","f8","lhe7ej",2,"e","rearticulated","F",140,170.045,502.166,2709.772,3237.869,3974.054,0.044
1036,"07","f8","lhe7ej",2,"e","rearticulated","F",140,150.851,500.645,2648.28,3225.969,4012.076,0.061
1036,"08","f8","lhe7ej",2,"e","rearticulated","F",140,141.578,502.808,2590.548,3300.756,4000.107,0.066
1036,"09","f8","lhe7ej",2,"e","rearticulated","F",140,147.26,472.966,2324.164,3270.264,3907.899,0.048
1036,"10","f8","lhe7ej",2,"e","rearticulated","F",140,140.339,402.678,2225.597,3328.904,4047.005,0.048
1037,"01","f8","lhe7ej",3,"e","rearticulated","F",143,148.263,436.406,2119.156,3277.901,4154.581,0.026
1037,"02","f8","lhe7ej",3,"e","rearticulated","F",143,149.784,454.683,2108.232,3247.421,4007.572,0.057
1037,"03","f8","lhe7ej",3,"e","rearticulated","F",143,141.438,506.102,2292.509,3248.835,3782.484,0.053
1037,"04","f8","lhe7ej",3,"e","rearticulated","F",143,142.183,521.891,2423.251,3241.914,3980.864,0.031
1037,"05","f8","lhe7ej",3,"e","rearticulated","F",143,154.351,483.361,2528.923,3178.771,3935.108,0.007
1037,"06","f8","lhe7ej",3,"e","rearticulated","F",143,155.179,504.518,2724.789,3280.738,3925.637,0.011
1037,"07","f8","lhe7ej",3,"e","rearticulated","F",143,123.887,531.52,2660.504,3322.794,3930.633,0.019
1037,"08","f8","lhe7ej",3,"e","rearticulated","F",143,121.35,483.577,2551.414,3369.611,4060.478,0.017
1037,"09","f8","lhe7ej",3,"e","rearticulated","F",143,121.35,397.28,2525.244,3344.592,4089.336,0.013
1037,"10","f8","lhe7ej",3,"e","rearticulated","F",143,125.843,582.812,2465.142,3353.965,4188.623,0.013
1038,"01","f8","libr",1,"i","modal","H",111,189.423,353.37,2811.311,3606.726,4292.178,0.291
1038,"02","f8","libr",1,"i","modal","H",111,192.714,377.571,2864.979,3414.269,4277.269,0.321
1038,"03","f8","libr",1,"i","modal","H",111,192.611,379.728,2913.124,3487.14,4336.883,0.264
1038,"04","f8","libr",1,"i","modal","H",111,189.763,374.062,2968.984,3628.324,4316.914,0.252
1038,"05","f8","libr",1,"i","modal","H",111,186.554,363.58,2966.212,3761.818,4294.187,0.277
1038,"06","f8","libr",1,"i","modal","H",111,184.308,353.549,2984.021,3696.596,4293.749,0.307
1038,"07","f8","libr",1,"i","modal","H",111,181.509,348.381,2913.737,3614.89,4310.4,0.325
1038,"08","f8","libr",1,"i","modal","H",111,177.683,322.305,2476.018,3705.242,4303.913,0.314
1038,"09","f8","libr",1,"i","modal","H",111,171.645,307.536,2382.501,3541.862,4204.006,0.259
1038,"10","f8","libr",1,"i","modal","H",111,166.623,307.536,2382.501,3541.862,4204.006,0.259
1039,"01","f8","libr",2,"i","modal","H",97,181.274,347.774,2359.389,3344.676,4384.245,0.155
1039,"02","f8","libr",2,"i","modal","H",97,183.501,358.107,2335.96,3519.583,4384.107,0.124
1039,"03","f8","libr",2,"i","modal","H",97,184.072,372.211,2394.479,3533.054,4356.489,0.133
1039,"04","f8","libr",2,"i","modal","H",97,182.903,387.889,2369.167,3688.783,4386.574,0.144
1039,"05","f8","libr",2,"i","modal","H",97,180.752,373.824,2422.392,3431.327,4359.407,0.161
1039,"06","f8","libr",2,"i","modal","H",97,178.516,350.503,2378.729,3169.938,4336.583,0.178
1039,"07","f8","libr",2,"i","modal","H",97,176.263,330.356,2307.018,3151.451,4387.502,0.178
1039,"08","f8","libr",2,"i","modal","H",97,173.162,303.198,2320.246,3141.517,4472.673,0.162
1039,"09","f8","libr",2,"i","modal","H",97,170.385,298.583,2331.32,3124.139,4396.609,0.145
1039,"10","f8","libr",2,"i","modal","H",97,169.502,298.583,2331.32,3124.139,4396.609,0.145
104,"01","f3","iz",2,"i","modal","L",179,237.104,261.59,2756.58,3320.051,4502.871,0.05
104,"02","f3","iz",2,"i","modal","L",179,228.667,245.367,2736.846,3385.532,4503.601,0.1
104,"03","f3","iz",2,"i","modal","L",179,219.598,226.821,2753.859,3302.607,4503.738,0.169
104,"04","f3","iz",2,"i","modal","L",179,212.946,227.849,2753.68,3261.254,4462.621,0.145
104,"05","f3","iz",2,"i","modal","L",179,210.481,257.159,2760.073,3345.751,4481.224,0.086
104,"06","f3","iz",2,"i","modal","L",179,215.918,264.074,2763.959,3321.971,4499.855,0.075
104,"07","f3","iz",2,"i","modal","L",179,212.088,329.921,2764.195,3373.205,4492.566,0.048
104,"08","f3","iz",2,"i","modal","L",179,208.195,326.56,2734.846,3216.588,4473.865,0.048
104,"09","f3","iz",2,"i","modal","L",179,207.311,235.586,2574.936,2984.761,4495.987,0.067
104,"10","f3","iz",2,"i","modal","L",179,198.878,225.324,2376.619,3009.409,4500.579,0.066
1040,"01","f8","libr",3,"i","modal","H",96,178.437,303.529,2812.833,3416.346,4030.453,0.029
1040,"02","f8","libr",3,"i","modal","H",96,169.004,307.983,2832.923,3475.628,4090.5,0.036
1040,"03","f8","libr",3,"i","modal","H",96,167.725,311.02,2880.218,3501.545,4177.854,0.038
1040,"04","f8","libr",3,"i","modal","H",96,165.444,312.301,2839.679,3480.938,4152.323,0.035
1040,"05","f8","libr",3,"i","modal","H",96,161.339,314.024,2869.91,3463.03,3938.305,0.031
1040,"06","f8","libr",3,"i","modal","H",96,158.587,313.692,2968.601,3426.299,3894.446,0.027
1040,"07","f8","libr",3,"i","modal","H",96,159.243,305.51,2778.744,3372.587,4001.359,0.023
1040,"08","f8","libr",3,"i","modal","H",96,157.139,284.551,2672.015,3298.184,3996.433,0.02
