Row,Filename,Language,Sex,Phonation,Tone,Vowel,Lg_phon,Lg_speaker,H1c_means002,H2c_means002,H4c_means002,A1c_means002,A2c_means002,A3c_means002,H1H2c_means002,H2H4c_means002,H1A1c_means002,H1A2c_means002,H1A3c_means002,H42Kc_means002,H2KH5Kc_means002,CPP_means002,Energy_means002,HNR05_means002,HNR15_means002,HNR25_means002,HNR35_means002,SHR_means002,strF0_means002,soe_means002
1010,Gu_M1_55_Audio.mat,Gj,M,B,NaN,O,GjB,Gj_M1,0.383837438,0.42836924,0.37583459,0.43452038,0.665881906,0.686921001,0.407040704,0.463161588,0.463047598,0.178035625,0.341313517,0.157451188,0.93882626,0.273228237,0.139244458,0.313857801,0.277740352,0.339410108,0.339891168,0,0.155994129,0.226415094
1011,Gu_M1_55_Audio.mat,Gj,M,B,NaN,O,GjB,Gj_M1,0.482348535,0.490643183,0.234977385,0.550459068,0.690639833,0.830148078,0.438943894,0.6667502,0.389997399,0.196165526,0.22582848,0.026144518,0.993202918,0.421037946,0.234530128,0.434619816,0.382061399,0.458833556,0.449246547,0,0.11853082,0.320754717
1012,Gu_M1_55_Audio.mat,Gj,M,B,NaN,O,GjB,Gj_M1,0.748478322,0.685563768,0.605729054,0.677115747,0.850844883,0.82102998,0.483192764,0.359562951,0.373053914,0.133708018,0.350030127,0.179701841,1,0.599748884,0.555729004,0.534109612,0.476999326,0.564250778,0.551956886,0,0.369573613,0.660377358
1013,Gu_M1_57_Audio.mat,Gj,M,M,NaN,o,GjM,Gj_M1,0.830976683,0.952744142,1,0.936614037,0.859768369,0.870340652,0.175528664,0.07117081,0.15479508,0.163033132,0.331110665,0.440479502,0.902022546,0.754185268,0.963846394,0.566635122,0.560124146,0.684378242,0.74236082,0,0.432759153,0.981132075
1014,Gu_M1_57_Audio.mat,Gj,M,M,NaN,o,GjM,Gj_M1,0.870212567,0.77111181,0.913805729,0.823863855,0.68509588,0.874680867,0.509106466,0.055683641,0.279418868,0.390472737,0.343121109,0.387439506,0.887350796,0.300362723,0.782828598,0.132735352,0.105764604,0.091670372,0.025899958,0,0.600417117,0.981132075
1015,Gu_M1_57_Audio.mat,Gj,M,M,NaN,o,GjM,Gj_M1,0.752879483,1,0.994917079,0.915562214,0.859426619,0.921073747,0,0.107257418,0.144168246,0.125549563,0.241735288,0.397813873,0.932388373,0.831194196,0.952794255,0.7192026,0.703854297,0.864680599,0.898964002,0.666666667,0.291750348,0.924528302
1016,Gu_M1_59_Audio.mat,Gj,M,B,NaN,O,GjB,Gj_M1,0.87526922,0.830791005,0.609562783,0.74941416,0.675337004,0.786672989,0.422931182,0.447724539,0.353435143,0.404568735,0.442257481,0.235940368,0.95941092,0.772251674,0.712769279,0.654871626,0.583942835,0.722246925,0.733832147,0,0.344237602,0.773584906
1017,Gu_M1_59_Audio.mat,Gj,M,B,NaN,O,GjB,Gj_M1,1,0.92349426,0.495067844,0.768545196,0.805885703,0.806149245,0.441510818,0.640036087,0.384386728,0.309114808,0.474271942,0.174973577,0.895860964,0.852399554,1,0.771642528,0.69639592,0.877278791,0.90126622,0,0.378070446,0.962264151
1018,Gu_M1_59_Audio.mat,Gj,M,B,NaN,O,GjB,Gj_M1,0.923775634,0.845730461,0.488089597,0.710883178,0.750901842,0.771354585,0.46302408,0.598536488,0.409950582,0.3378507,0.47993573,0.215441954,0.877569629,0.666294643,0.686606307,0.597021066,0.473558849,0.527753075,0.485244872,0,0.319210567,0.830188679
1019,Gu_M1_59_Audio.mat,Gj,M,B,NaN,O,GjB,Gj_M1,0.924805693,0.853986476,0.317337928,0.654988283,0.781317638,0.770005106,0.451534042,0.802526063,0.464385241,0.302044146,0.481863828,0.104494632,0.888787577,0.534877232,0.672369653,0.514174621,0.352420364,0.352267675,0.250156969,0,0.313417272,0.811320755
1020,Gu_M1_59_Audio.mat,Gj,M,B,NaN,O,GjB,Gj_M1,0.815151231,0.743670388,0.337841913,0.648995429,0.67727359,0.757932745,0.479892434,0.70835004,0.426708282,0.373158682,0.448122113,0.14179229,0.905503979,0.763253348,0.539993756,0.730167874,0.653786931,0.793241441,0.815770197,0,0.303916268,0.660377358
1021,Gu_M1_60_Audio.mat,Gj,M,B,NaN,O,GjB,Gj_M1,0.742578893,0.450306652,0.267370235,0.590296185,0.613214354,0.649317966,0.841217455,0.603348035,0.454687326,0.41454018,0.536613778,0.13692496,0.851679929,0.347098214,0.296222292,0.400901086,0.285391204,0.267933897,0.239744663,0,0.255600185,0.58490566
1022,Gu_M1_60_Audio.mat,Gj,M,B,NaN,O,GjB,Gj_M1,0.724693323,0.334879698,0.223303898,0.507625523,0.606569204,0.564191407,0.997310842,0.581094627,0.527588898,0.41376966,0.62269532,0.141041331,0.830238727,0.438197545,0.258445208,0.441614549,0.306948321,0.35126723,0.349152365,0,0.277807817,0.509433962
1023,Gu_M1_60_Audio.mat,Gj,M,B,NaN,O,GjB,Gj_M1,0.565408746,0.476254128,0.175016153,0.431639199,0.46778052,0.509738128,0.569734751,0.727295509,0.537844165,0.502334225,0.614340229,0.146409301,0.842147436,0.301897321,0.159725258,0.299292298,0.220599557,0.232807174,0.219338635,0,0.092267882,0.20754717
1024,Gu_M1_60_Audio.mat,Gj,M,B,NaN,O,GjB,Gj_M1,0.694634329,0.355401793,0.226663795,0.576312858,0.575393962,0.630425268,0.926170395,0.59021652,0.449188125,0.436432036,0.53685479,0.147549647,0.843971043,0.353097098,0.32051202,0.348111422,0.224088153,0.208537128,0.126255756,0,0.493395643,0.509433962
1025,Gu_M1_61_Audio.mat,Gj,M,M,NaN,o,GjM,Gj_M1,0.918906265,0.82740997,0.93913418,0.888978526,0.722156826,0.922022029,0.485148515,0.062149158,0.23575967,0.36980465,0.311910022,0.376314179,0.922330902,0.528669085,0.715266937,0.555834431,0.495332499,0.500296428,0.437630808,0,0.533137649,0.79245283
1026,Gu_M1_61_Audio.mat,Gj,M,M,NaN,o,GjM,Gj_M1,0.715329151,0.568092467,0.813568813,0.835811148,0.713954813,0.898825589,0.622540032,0.042902967,0.206405826,0.281058786,0.250130548,0.270567948,0.995275199,0.44405692,0.342491414,0.546514977,0.490568761,0.523603083,0.518417748,0,0.438359339,0.509433962
1027,Gu_M1_61_Audio.mat,Gj,M,M,NaN,o,GjM,Gj_M1,0.914224178,0.788331499,0.871850097,0.942760555,0.787393203,0.943066599,0.539787312,0.115477145,0.181882362,0.289670489,0.286684073,0.277660344,0.964163351,0.571637835,0.748673119,0.546802995,0.53017034,0.624833259,0.632115948,0,0.554225243,0.811320755
1028,Gu_M1_61_Audio.mat,Gj,M,M,NaN,o,GjM,Gj_M1,0.874520086,0.778896053,0.915356451,0.88920902,0.720258212,1,0.502628041,0.058891339,0.217924423,0.350586956,0.207029524,0.342520999,0.926005747,0.655064174,0.729378707,0.651127386,0.613752286,0.719430858,0.698932608,0,0.694577476,0.773584906
1029,Gu_M1_61_Audio.mat,Gj,M,M,NaN,o,GjM,Gj_M1,0.815713082,0.659065891,0.869911695,0.836809957,0.733282704,0.919250128,0.612150104,0.035334804,0.245271802,0.306576621,0.270656758,0.302080436,0.980492927,0.497070313,0.504901655,0.514956386,0.480151092,0.552875352,0.559857681,0,0.531476904,0.660377358
1030,Gu_M1_62_Audio.mat,Gj,M,B,NaN,O,GjB,Gj_M1,0.779941942,0.534596635,0.650527676,0.776919826,0.594456047,0.763148297,0.758953673,0.211257017,0.289005313,0.455015184,0.427314722,0.26186238,0.930233201,0.711914063,0.575023416,0.757303325,0.753223944,0.90232696,0.93135203,0.657894737,0.353545497,0.509433962
1031,Gu_M1_62_Audio.mat,Gj,M,B,NaN,O,GjB,Gj_M1,0.778537316,0.746343765,0.902390696,0.855710499,0.739282324,0.895871325,0.427942794,0.053177626,0.212239438,0.281421384,0.280457923,0.33606831,0.980852122,0.496582031,0.574648767,0.598255431,0.545808873,0.619645768,0.596954793,0,0.276610536,0.566037736
1032,Gu_M1_62_Audio.mat,Gj,M,B,NaN,O,GjB,Gj_M1,0.97724506,0.722204749,0.934869696,0.892589605,0.718815265,0.893427675,0.724850263,0,0.255415598,0.402030549,0.368427395,0.330672526,0.969634173,0.644949777,0.875179519,0.667626728,0.671735155,0.770527642,0.806142738,0,0.356326278,0.849056604
1033,Gu_M1_62_Audio.mat,Gj,M,B,NaN,O,GjB,Gj_M1,0.721228579,0.361298946,0.689769546,0.62844301,0.63930131,0.789919031,0.951839628,0.055132318,0.409318917,0.373022708,0.372645109,0.240251432,0.979470601,0.622000558,0.368279738,0.687890882,0.667476662,0.801022677,0.843606111,0,0.38540862,0.377358491
1034,Gu_M10_04_Audio.mat,Gj,M,M,NaN,a,GjM,Gj_M10,0.351766605,0.699031392,0.642905243,0.495098697,0.664463579,0.283257728,0.135843352,0.609421072,0.37324716,0.406395919,0.614845826,0.686337129,0.312992255,0.572005152,0.33911786,0.505140556,0.125756959,0.17117364,0.213301071,0,0.140975761,0
1035,Gu_M10_05_Audio.mat,Gj,M,B,NaN,a,GjB,Gj_M10,0.433072278,0.243260591,0.156950457,0.038315205,0.27400512,0.512976052,0.796055,0.774253866,0.826243635,0.788895429,0.417599227,0.151439415,0.612959529,0.34297982,0.099465637,0.501569727,0.137162254,0.167336622,0.202265728,0.0192,0.530001644,0.046153846
1036,Gu_M10_05_Audio.mat,Gj,M,B,NaN,a,GjB,Gj_M10,0.640222395,0.319815614,0.189225589,0.046416902,0.26832674,0.318388016,0.950975452,0.820352391,0.954876616,0.929644889,0.708584923,0.315143941,0.421119232,0.30536711,0.163024884,0.469480193,0.128119484,0.164839515,0.219130371,0,0.394048989,0.092307692
1037,Gu_M10_05_Audio.mat,Gj,M,B,NaN,a,GjB,Gj_M10,0.647097507,0.376590034,0.182732083,0,0.199022574,0.506197911,0.889352818,0.900035958,1,0.992583873,0.520596839,0.17048505,0.499487291,0.269729498,0.203622383,0.368969732,0.035302105,0.068700895,0.089895879,0,0.407839699,0.092307692
1038,Gu_M10_06_Audio.mat,Gj,M,M,NaN,a,GjM,Gj_M10,0.240628923,0.589041895,0.502934103,0.330916253,0.310076798,0.211757569,0.137787056,0.683135563,0.444104975,0.63217579,0.637710329,0.539664908,0.467175739,0.771146415,0.123309172,0.618975723,0.290970808,0.369541385,0.423705822,0,0.117906004,0.153846154
1039,Gu_M10_06_Audio.mat,Gj,M,M,NaN,a,GjM,Gj_M10,0.302504932,0.702940833,0.595815296,0.423481491,0.539306493,0.319020994,0.071701101,0.684645811,0.403642773,0.479536983,0.556342753,0.48748033,0.473677321,0.695062258,0.225473079,0.632827666,0.241683639,0.275138559,0.285305763,0.6816,0.100516923,0.169230769
1040,Gu_M10_06_Audio.mat,Gj,M,M,NaN,a,GjM,Gj_M10,0.212112154,0.579880966,0.491438191,0.293496262,0.382220154,0.296893132,0.114678569,0.689032722,0.458166863,0.552638807,0.538281942,0.452004073,0.454107123,0.70330614,0.116907395,0.710235579,0.361493551,0.434770692,0.437160874,0,0.140774837,0.138461538
1041,Gu_M10_08_Audio.mat,Gj,M,B,NaN,a,GjB,Gj_M10,0.718837807,0.704107831,0.492159692,0.297569491,0.270933209,0.279433485,0.571593118,0.841064365,0.786564826,0.979046498,0.783511795,0.43918356,0.433424239,0.81914985,0.145230411,0.835622019,0.615016972,0.67431025,0.673412524,0,0.164867481,0.492307692
1042,Gu_M10_08_Audio.mat,Gj,M,B,NaN,a,GjB,Gj_M10,0.77527351,0.787431439,0.594420394,0.368246721,0.374447289,0.600063298,0.536678425,0.790938511,0.761692127,0.928820875,0.482596678,0.38912802,0.556343406,0.843366252,0.226495953,0.750880725,0.557420231,0.677172788,0.668096495,0,0.151569949,0.569230769
1043,Gu_M10_08_Audio.mat,Gj,M,B,NaN,a,GjB,Gj_M10,0.338076164,0.605496557,0.632034632,0.481312385,0.528415173,0.208513556,0.234756317,0.510391945,0.376341559,0.512065921,0.68478115,0.631306119,0.199781826,0.89531988,0.206408832,0.862894529,0.582919212,0.641299714,0.688627365,0,0.253730798,0.246153846
1044,Gu_M10_08_Audio.mat,Gj,M,B,NaN,a,GjB,Gj_M10,0.482453518,0.562726106,0.423184223,0.460095788,0.617267861,0.439471463,0.461377871,0.769938871,0.489502546,0.531881499,0.514558678,0.321693048,0.344343842,0.813739802,0.296192441,0.893450284,0.54305499,0.55886473,0.528559906,0.1632,0.54925384,0.323076923
1045,Gu_M10_14_Audio.mat,Gj,M,M,NaN,a,GjM,Gj_M10,0.63747235,0.806045046,0.845262145,0.612416633,0.66129858,0.373694483,0.347851127,0.438834951,0.457775166,0.596546988,0.651074793,0.489539943,0.384553289,0.785315586,0.51755639,0.692141779,0.299008826,0.279889153,0.30821968,0,0.462107513,0.123076923
1046,Gu_M10_14_Audio.mat,Gj,M,M,NaN,a,GjM,Gj_M10,0.296945059,0.662387677,0.425877826,0.231771183,0.244961601,0.272022365,0.115038514,0.888745056,0.567763416,0.724033745,0.601669216,0.491877256,0.472499182,0.867582653,0.081829886,0.954849378,0.676687033,0.676289664,0.656254583,0.5024,0.199901364,0.030769231
1047,Gu_M10_14_Audio.mat,Gj,M,M,NaN,a,GjM,Gj_M10,0.227237401,0.620725872,0.417075517,0.271429211,0.176122876,0.264743116,0.08249946,0.850557353,0.487387387,0.736276241,0.577758098,0.541909655,0.331035235,0.84104766,0.089095815,0.875452345,0.576727766,0.620287472,0.602104414,0.9312,0.12345882,0.015384615
1048,Gu_M10_14_Audio.mat,Gj,M,M,NaN,a,GjM,Gj_M10,0.269205476,0.681876532,0.520875421,0.271563493,0.29341401,0.483015086,0.057663235,0.770658037,0.514766941,0.6649794,0.374527011,0.453809127,0.412021381,0.850322027,0.12066381,0.845016416,0.542240326,0.601376454,0.580290365,0.9616,0.203810254,0.030769231
1049,Gu_M10_14_Audio.mat,Gj,M,M,NaN,a,GjM,Gj_M10,0.121480242,0.492822967,0.376190476,0.193545499,0.217174773,0.240452579,0.112950831,0.754117224,0.486251469,0.632293506,0.555027776,0.505577154,0.263706774,0.705968227,0.060085004,0.819876818,0.480706042,0.524879713,0.515764775,0,0.193764042,0
1050,Gu_M10_15_Audio.mat,Gj,M,B,NaN,a,GjB,Gj_M10,0.500687511,0.335920177,0.519095719,0.214180207,0.076285781,0.242588881,0.763156,0.346997483,0.716647082,1,0.72307651,0.530986763,0.315828515,0.532846715,0.113486059,0.559565749,0.236931432,0.277422498,0.286662267,0,0.121979287,0.4
1051,Gu_M10_15_Audio.mat,Gj,M,B,NaN,a,GjB,Gj_M10,0.646081186,0.62621076,0.583886484,0.277113827,0.416942053,0.222069839,0.580087827,0.607910823,0.756795926,0.808200902,0.809220943,0.49932889,0.278455329,0.77011593,0.195897924,0.62837012,0.295967413,0.30181497,0.307229799,0,0.144628929,0.507692308
1052,Gu_M10_15_Audio.mat,Gj,M,B,NaN,a,GjB,Gj_M10,0.469002212,0.178550589,0.444781145,0.184861913,0.144007447,0.15740057,0.919156288,0.264149586,0.721543282,0.922071807,0.795507608,0.550981209,0.244834733,0.525719193,0.080613019,0.652718863,0.313265445,0.336713564,0.360170113,0,0.100188138,0.384615385
1053,Gu_M10_15_Audio.mat,Gj,M,B,NaN,a,GjB,Gj_M10,0.700962516,0.536293617,0.576671477,0.255449622,0.380777286,0.249340648,0.757108919,0.507874865,0.811750881,0.874749853,0.806134772,0.483291678,0.322919167,0.609102619,0.179637762,0.687133031,0.34191446,0.372464827,0.356760522,0,0.275229693,0.6
1054,Gu_M10_24_Audio.mat,Gj,M,M,NaN,v,GjM,Gj_M10,0.915047528,0.828509744,0.898845599,0.796696656,0.624528741,0.554910856,0.654380534,0.38633585,0.478378378,0.809770453,0.591283579,0.440178654,0.610341442,0.841562903,0.577958838,0.78944089,0.679266802,0.67056459,0.646465757,0,0.74513672,0.230769231
1055,Gu_M10_24_Audio.mat,Gj,M,M,NaN,v,GjM,Gj_M10,0.768757099,0.696055549,0.774458874,0.656058368,0.530928555,0.458197067,0.641638471,0.409061489,0.505562084,0.792623112,0.624023831,0.435318893,0.624304571,0.751910691,0.30155371,0.670213531,0.549192125,0.52847311,0.543994721,0,0.741574881,0.169230769
1056,Gu_M10_24_Audio.mat,Gj,M,M,NaN,v,GjM,Gj_M10,0.858731392,0.759715253,0.787109187,0.733225908,0.563416337,0.508017723,0.671441941,0.468608414,0.49702311,0.824288797,0.613718702,0.381514394,0.607156103,0.965650494,0.481191471,0.759436336,0.637800407,0.647359766,0.644449333,0,0.792244324,0.215384615
1057,Gu_M10_24_Audio.mat,Gj,M,M,NaN,v,GjM,Gj_M10,0.983380164,0.824366904,0.790909091,0.733046865,0.656085641,0.632872666,0.74177525,0.542610572,0.578848414,0.827977242,0.542629418,0.33624919,0.61854478,0.975268356,0.673438795,0.895271647,0.872043449,0.831902065,0.765178179,0,1,0.276923077
1058,Gu_M10_25_Audio.mat,Gj,M,B,NaN,v,GjB,Gj_M10,0.876188199,0.926654219,0.984752285,0.919430643,0.780125669,0.608212892,0.486574041,0.37878461,0.34555425,0.653050814,0.519630733,0.427173007,0.555099815,0.943323315,0.844540853,0.74805282,0.581805838,0.559382423,0.598914797,0,0.766927868,0.507692308
1059,Gu_M10_25_Audio.mat,Gj,M,B,NaN,v,GjB,Gj_M10,0.783702995,0.839596219,0.723857624,0.817062799,0.595112869,0.613197595,0.482614643,0.661632506,0.374500588,0.748322543,0.473016129,0.386952698,0.553507145,0.986174324,0.496516939,0.85896422,0.754867617,0.74499056,0.750036662,0,0.702522513,0.476923077
1060,Gu_M10_25_Audio.mat,Gj,M,B,NaN,v,GjB,Gj_M10,0.923835715,0.939549539,0.834920635,0.879325008,0.655201303,0.673277772,0.528039738,0.61869831,0.411829221,0.789680204,0.474814159,0.279042858,0.639074943,0.975354229,0.806923796,0.853380305,0.736782077,0.733357695,0.75986215,0,0.807039655,0.615384615
1061,Gu_M10_25_Audio.mat,Gj,M,B,NaN,v,GjB,Gj_M10,0.819094877,0.541370055,0.920538721,0.967056085,0.820107051,0.79868657,0.893096249,0,0.266431649,0.581871689,0.300163701,0.267124873,0.773164612,0.995191069,0.483748655,1,0.983625255,1,1,0,0.805121742,0.569230769
1062,Gu_M10_29_Audio.mat,Gj,M,B,NaN,v,GjB,Gj_M10,0.668858731,0.6738826,0.833044733,0.599256971,0.491738422,0.480061188,0.548700598,0.294210716,0.489855072,0.760094173,0.556933151,0.504813478,0.51194502,0.663804208,0.309048904,0.605555156,0.379470468,0.27370729,0.227855991,0,0.739090726,0.030769231
1063,Gu_M10_29_Audio.mat,Gj,M,B,NaN,v,GjB,Gj_M10,0.681532851,0.526782588,0.582010582,0.518687615,0.506213637,0.548739318,0.745446692,0.488097807,0.568664316,0.756209535,0.492740788,0.359622327,0.521631941,0.444826106,0.284358852,0.2720301,0.197800407,0.204488702,0.201605807,0,0.913401648,0.046153846
1064,Gu_M10_29_Audio.mat,Gj,M,B,NaN,v,GjB,Gj_M10,0.927004245,0.875014587,0.997306397,0.711203617,0.696579009,0.587746598,0.611403067,0.296440129,0.560987074,0.756837355,0.563239675,0.526543553,0.38328788,0.656504938,0.664938363,0.332997819,0.106449423,0.035020403,0,0,0.854293386,0.076923077
1065,Gu_M10_29_Audio.mat,Gj,M,B,NaN,v,GjB,Gj_M10,0.706283255,0.77844556,0.933429533,0.768363099,0.559273912,0.610955797,0.464761356,0.272923409,0.366392479,0.72772219,0.44054424,0.476927705,0.583026072,0.686560756,0.53316403,0.473793946,0.272912424,0.18938425,0.13114093,0,0.661442636,0.046153846
1066,Gu_M10_29_Audio.mat,Gj,M,B,NaN,v,GjB,Gj_M10,0.773898487,0.880207726,0.9996152,0.777046685,0.673539679,0.61768119,0.420560075,0.299388709,0.403055229,0.675770061,0.464052814,0.508678145,0.555405258,0.704164878,0.53598575,0.601696743,0.370970808,0.241275352,0.154898079,0,0.741867134,0.046153846
1067,Gu_M10_30_Audio.mat,Gj,M,M,NaN,e,GjM,Gj_M10,0.038022359,0,0.42044252,0.3883443,0.639469397,0.146771811,0.620545677,0.080402733,0.261104583,0.221502845,0.612886778,0.70586874,0.250027272,0.819579219,0,0.810770005,0.952586558,0.885376698,0.866512685,0,0.661588763,0.107692308
1068,Gu_M10_30_Audio.mat,Gj,M,M,NaN,e,GjM,Gj_M10,0.118849764,0.296650718,0.336844637,0.381003536,0.598789853,0.762263952,0.351810525,0.571161453,0.320524873,0.308887581,0.022918176,0.530847913,0.464688557,0.743924431,0.016083805,0.528386896,0.653767821,0.551495219,0.565368822,0,0.449796336,0.107692308
1069,Gu_M10_30_Audio.mat,Gj,M,M,NaN,e,GjM,Gj_M10,0,0.391060801,0.528763829,0.321471734,0.872608797,0.310924148,0.092217983,0.400503416,0.294712103,0,0.428763116,0.617559937,0.2644922,0.897896093,0.024302065,0.776763247,0.894528174,0.733540411,0.675832233,0.3216,0.493579557,0.107692308
1070,Gu_M10_31_Audio.mat,Gj,M,B,NaN,E,GjB,Gj_M10,0.606325103,0.760240401,0.772438672,0.401548722,0.592413312,0.279459859,0.366856238,0.491190219,0.621895809,0.634176967,0.732979095,0.66724521,0.402748991,0.687247746,0.107084281,0.628561842,0.711744739,0.595255497,0.511291978,0.2656,0.203043089,0.092307692
1071,Gu_M10_31_Audio.mat,Gj,M,B,NaN,E,GjB,Gj_M10,0.567704908,0.720795892,0.653823954,0.420751085,0.593995811,0,0.36901591,0.619848975,0.579788484,0.607494605,1,1,0,0.577071705,0.110928875,0.469000887,0.451296673,0.329465863,0.355477343,0.592,0.172484337,0.076923077
1072,Gu_M10_31_Audio.mat,Gj,M,B,NaN,E,GjB,Gj_M10,0.615471991,0.861127319,0.867195767,0.644375811,0.930044217,0.27927524,0.253329494,0.473858324,0.415393655,0.355542476,0.737272898,0.7136675,0.348685502,0.917131816,0.215649966,0.64886045,0.63389002,0.446403557,0.474189764,0,0.223994009,0.076923077
1073,Gu_M10_34_Audio.mat,Gj,M,M,NaN,e,GjM,Gj_M10,0.220063371,0.447426771,0.627417027,0.301105591,0.945915755,0.145505855,0.287668274,0.32247393,0.456717587,0.082636845,0.695918203,0.628876238,0.339805825,0.860025762,0.041655644,0.591080116,0.71065852,0.583196297,0.563975656,0.1344,0.44977807,0.092307692
1074,Gu_M10_34_Audio.mat,Gj,M,M,NaN,e,GjM,Gj_M10,0.299874454,0.670439958,0.598316498,0.685779509,0.579892949,0.246861483,0.108631488,0.640848616,0.172385429,0.443594271,0.628585997,0.754790336,0.217366641,0.617689996,0.12161614,0.411292449,0.476143924,0.377306779,0.332746737,0,0.30405319,0.107692308
1075,Gu_M10_34_Audio.mat,Gj,M,M,NaN,e,GjM,Gj_M10,0.381060561,0.719978994,0.774699375,0.631798039,0.889411217,0.388754088,0.145273918,0.438187702,0.272816295,0.235942711,0.520650511,0.770249005,0.19557107,0.700386432,0.156834735,0.344884607,0.405431093,0.267586333,0.226426162,0,0.512557766,0.107692308
1076,Gu_M10_34_Audio.mat,Gj,M,M,NaN,e,GjM,Gj_M10,0.415615472,0.680884584,0.754834055,0.631887561,0.667721666,0.121690052,0.235116262,0.419705142,0.295338817,0.445477732,0.807879129,0.964176618,0.003818043,0.616316015,0.13382008,0.234045103,0.291052274,0.197789147,0.205748643,0,0.461029828,0.076923077
1077,Gu_M10_34_Audio.mat,Gj,M,M,NaN,e,GjM,Gj_M10,0.379087703,0.62183452,0.631505532,0.667785686,0.636304398,0.33782572,0.263983874,0.531319669,0.240031336,0.448028252,0.571558919,0.56176525,0.370699247,0.862172606,0.147152708,0.451290531,0.53604888,0.427949327,0.402478369,0,0.435914297,0.092307692
1078,Gu_M10_35_Audio.mat,Gj,M,B,NaN,E,GjB,Gj_M10,0.140371854,0.541953554,0.407888408,0.412157021,0.059204096,0.364938285,0.075084587,0.767206041,0.307363886,0.777908574,0.436840834,0.747570119,0.229017127,0.328295406,0.049485918,0.453471373,0.457162254,0.414854741,0.428398592,1,0.02367253,0.246153846
1079,Gu_M10_35_Audio.mat,Gj,M,B,NaN,E,GjB,Gj_M10,0.00550009,0.276344964,0.117171717,0.32182982,0,0.423488765,0.240371464,0.874433657,0.297963181,0.739258387,0.316694845,0.507451634,0.401461765,0,0.029328254,0,0,0,0.045057926,0.5888,0,0.2
1080,Gu_M10_35_Audio.mat,Gj,M,B,NaN,E,GjB,Gj_M10,0.434327734,0.746703233,0.658633959,0.898751175,0.803537352,0.348559975,0.176517169,0.644588278,0.074108892,0.34329998,0.585460108,0.48102379,0.470906512,0.703907256,0.508085992,0.512881348,0.474215886,0.341890493,0.299494061,0,0.523371144,0.584615385
